CEG,lat_base,lon_base,lat_era5,lon_era5,cell_key
EOLCVPI033624-6-01,-8.64492546799994,-41.56264300899994,-8.75,-41.5,latm8p75_lonm41p50
EOLCVPI031271-1-01,-7.343286858999932,-40.580692849999934,-7.25,-40.5,latm7p25_lonm40p50
EOLCVCE030691-6-01,-3.0693444159999785,-39.69337304599998,-3.0,-39.75,latm3p00_lonm39p75
EOLCVRN030370-4-01,-5.087632687999928,-36.391130962999966,-5.0,-36.5,latm5p00_lonm36p50
EOLCVBA030778-5-01,-14.149533882999949,-42.691182939999976,-14.25,-42.75,latm14p25_lonm42p75
EOLCVPI033479-0-01,-2.7965765829999327,-41.794046367999954,-2.75,-41.75,latm2p75_lonm41p75
EOLCVCE031817-5-01,-2.996653303999949,-39.89641383799994,-3.0,-40.0,latm3p00_lonm40p00
EOLCVCE030695-9-01,-3.0998543139999697,-39.67093083399993,-3.0,-39.75,latm3p00_lonm39p75
EOLCVRN030565-0-01,-5.086429834999933,-35.795596788999944,-5.0,-35.75,latm5p00_lonm35p75
EOLCVBA030321-6-01,-13.870464794999975,-42.66125931399995,-13.75,-42.75,latm13p75_lonm42p75
EOLCVPI031388-2-01,-7.475929770999926,-40.79343547999997,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031597-4-01,-7.405360780999956,-40.66814439099994,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI032367-5-01,-7.68742605999995,-40.67733352699997,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPI031662-8-01,-7.367310887999963,-40.70197540599997,-7.25,-40.75,latm7p25_lonm40p75
EOLCVBA032344-6-01,-11.19908712299997,-42.72498385899996,-11.25,-42.75,latm11p25_lonm42p75
EOLCVPE032360-8-01,-8.913136635999933,-36.76924310099997,-9.0,-36.75,latm9p00_lonm36p75
EOLCVRN031697-0-01,-5.088747362999925,-35.87459852899997,-5.0,-35.75,latm5p00_lonm35p75
EOLCVBA030314-3-01,-14.159718532999932,-42.63882666399997,-14.25,-42.75,latm14p25_lonm42p75
EOLCVRN030871-4-01,-5.55445354699998,-35.45161619999993,-5.5,-35.5,latm5p50_lonm35p50
EOLCVBA030546-4-01,-14.12525220899994,-42.703075103999936,-14.25,-42.75,latm14p25_lonm42p75
EOLCVBA032358-6-01,-10.042308933999948,-40.94893696599996,-10.0,-41.0,latm10p00_lonm41p00
EOLCVBA032342-0-01,-11.174994424999966,-42.67451335099997,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA031352-1-01,-9.820374671999955,-41.053211998999984,-9.75,-41.0,latm9p75_lonm41p00
EOLCVBA030776-9-01,-14.033150022999962,-42.62875595199995,-14.0,-42.75,latm14p00_lonm42p75
EOLCVPI031273-8-01,-7.321688929999937,-40.56385250699998,-7.25,-40.5,latm7p25_lonm40p50
EOLCVBA032469-8-01,-11.074401717999931,-41.331596237999975,-11.0,-41.25,latm11p00_lonm41p25
EOLCVRN031802-7-01,-5.383353382999928,-36.063229718999935,-5.5,-36.0,latm5p50_lonm36p00
EOLCVBA034738-8-01,-10.95396120099997,-41.233146458999954,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA032470-1-01,-11.06830141699993,-41.328126263999934,-11.0,-41.25,latm11p00_lonm41p25
EOLCVRN033666-1-01,-5.535748933999969,-35.97888843599998,-5.5,-36.0,latm5p50_lonm36p00
EOLCVPE031370-0-01,-8.833778215999928,-36.760199055999976,-8.75,-36.75,latm8p75_lonm36p75
EOLCVBA030283-0-01,-12.357490477999931,-42.32852295699996,-12.25,-42.25,latm12p25_lonm42p25
EOLCVCE030309-7-01,-3.3696903329999373,-39.25354635799994,-3.25,-39.25,latm3p25_lonm39p25
EOLCVPE031346-7-01,-8.850094522999939,-36.73197442699996,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031365-3-01,-8.81632454499993,-36.76015895699993,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE032365-9-01,-7.730951732999927,-40.59605011699995,-7.75,-40.5,latm7p75_lonm40p50
EOLCVRN031812-4-01,-6.016178154999977,-36.45126835499997,-6.0,-36.5,latm6p00_lonm36p50
EOLCVBA030801-3-01,-13.907470758999978,-42.61398262399996,-14.0,-42.5,latm14p00_lonm42p50
EOLCVPI031661-0-01,-7.376405476999935,-40.71892919499993,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031275-4-01,-7.316690932999961,-40.53152944699997,-7.25,-40.5,latm7p25_lonm40p50
EOLCVBA030944-3-01,-10.591256473999977,-40.651859169999966,-10.5,-40.75,latm10p50_lonm40p75
EOLCVBA031336-0-01,-9.832453839999973,-41.06610114399996,-9.75,-41.0,latm9p75_lonm41p00
EOLCVRN030562-6-01,-5.075083839999934,-35.84296420199996,-5.0,-35.75,latm5p00_lonm35p75
EOLCVPI030827-7-01,-2.8426050549999786,-41.76898333299994,-2.75,-41.75,latm2p75_lonm41p75
EOLCVBA030476-0-01,-14.101906940999982,-42.61593864499997,-14.0,-42.5,latm14p00_lonm42p50
EOLCVBA030320-8-01,-14.18802895799996,-42.58840639699997,-14.25,-42.5,latm14p25_lonm42p50
EOLCVBA030318-6-01,-13.898239795999928,-42.675464905999945,-14.0,-42.75,latm14p00_lonm42p75
EOLCVBA030316-0-01,-14.18276050299994,-42.62445684299996,-14.25,-42.5,latm14p25_lonm42p50
EOLCVCE032011-0-01,-3.2448362669999256,-39.27828535499998,-3.25,-39.25,latm3p25_lonm39p25
EOLCVPI031417-0-01,-7.451661538999929,-40.74413273999994,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI033620-3-01,-8.593391273999941,-41.54198501399998,-8.5,-41.5,latm8p50_lonm41p50
EOLCVBA034736-1-01,-10.927146276999965,-41.22699216899997,-11.0,-41.25,latm11p00_lonm41p25
EOLCVPI031394-7-01,-7.429095501999939,-40.70873428699997,-7.5,-40.75,latm7p50_lonm40p75
EOLCVBA030976-1-01,-14.16831499999995,-42.48695599999997,-14.25,-42.5,latm14p25_lonm42p50
EOLCVPI031361-0-01,-7.580433108999955,-40.71916602799996,-7.5,-40.75,latm7p50_lonm40p75
EOLCVBA030305-4-01,-12.32074010499997,-42.34989971699997,-12.25,-42.25,latm12p25_lonm42p25
EOLCVRN030311-9-01,-5.388058495999928,-35.88237964999996,-5.5,-36.0,latm5p50_lonm36p00
EOLCVBA030495-6-01,-14.12999032999994,-42.56002431999997,-14.25,-42.5,latm14p25_lonm42p50
EOLCVCE030279-1-01,-2.875354164999976,-39.98335084599995,-3.0,-40.0,latm3p00_lonm40p00
EOLCVPE031422-6-01,-8.842433784999969,-36.74607944099995,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPI031538-9-01,-7.360336293999978,-40.66678006899997,-7.25,-40.75,latm7p25_lonm40p75
EOLCVRN030870-6-01,-5.520847999999944,-35.38531297299994,-5.5,-35.5,latm5p50_lonm35p50
EOLCVPI031364-5-01,-7.55874754499996,-40.71312699899994,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031276-2-01,-7.313589295999975,-40.57611418099998,-7.25,-40.5,latm7p25_lonm40p50
EOLCVCE030911-7-01,-3.245913087999952,-39.24238066699996,-3.25,-39.25,latm3p25_lonm39p25
EOLCVPE031763-2-01,-7.753986543999929,-40.651603713999975,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPE031764-0-01,-7.759876618999954,-40.67332145599994,-7.75,-40.75,latm7p75_lonm40p75
EOLCVMA033685-8-01,-2.6530627419999746,-42.62360206099999,-2.75,-42.5,latm2p75_lonm42p50
EOLCVCE030841-2-01,-3.959169538999959,-41.13413064899999,-4.0,-41.25,latm4p00_lonm41p25
EOLCVCE031611-3-01,-3.879663482999945,-41.04033360899996,-4.0,-41.0,latm4p00_lonm41p00
EOLCVRN030307-0-01,-5.251407852999932,-35.91498637199993,-5.25,-36.0,latm5p25_lonm36p00
EOLCVCE031627-0-01,-3.8627251609999576,-41.019463729999984,-3.75,-41.0,latm3p75_lonm41p00
EOLCVRN030563-4-01,-5.079507994999972,-35.829331870999965,-5.0,-35.75,latm5p00_lonm35p75
EOLCVBA033631-9-01,-10.418557096999962,-41.41698921899996,-10.5,-41.5,latm10p50_lonm41p50
EOLCVPI033621-1-01,-8.712633552999932,-41.64349601299995,-8.75,-41.75,latm8p75_lonm41p75
EOLCVMA033683-1-01,-2.611964316999945,-42.67828480399993,-2.5,-42.75,latm2p50_lonm42p75
EOLCVMA033675-0-01,-2.632275690999961,-42.64432412299993,-2.75,-42.75,latm2p75_lonm42p75
EOLCVRN031765-9-01,-5.065611353999941,-36.96432390499996,-5.0,-37.0,latm5p00_lonm37p00
EOLCVMA033682-3-01,-2.66961360299996,-42.623534391999954,-2.75,-42.5,latm2p75_lonm42p50
EOLCVBA031010-7-01,-10.523329028999967,-40.61942923999993,-10.5,-40.5,latm10p50_lonm40p50
EOLCVRN030889-7-01,-5.350738794999927,-35.83689410299996,-5.25,-35.75,latm5p25_lonm35p75
EOLCVRN031652-0-01,-5.266660692999949,-35.76511928299993,-5.25,-35.75,latm5p25_lonm35p75
EOLCVMA033673-4-01,-2.626338895999936,-42.65022275099994,-2.75,-42.75,latm2p75_lonm42p75
EOLCVBA034883-0-01,-12.021240434999982,-41.49716858399995,-12.0,-41.5,latm12p00_lonm41p50
EOLCVRN030672-0-01,-5.391417572999956,-35.848333631999935,-5.5,-35.75,latm5p50_lonm35p75
EOLCVRN030300-3-01,-5.353273651999928,-35.88230265599998,-5.25,-36.0,latm5p25_lonm36p00
EOLCVPE031363-7-01,-8.81866400499996,-36.73279361099998,-8.75,-36.75,latm8p75_lonm36p75
EOLCVBA030437-9-01,-14.19142097699995,-42.508008882999945,-14.25,-42.5,latm14p25_lonm42p50
EOLCVCE031886-8-01,-7.56659482699996,-40.71797851899999,-7.5,-40.75,latm7p50_lonm40p75
EOLCVBA031770-5-01,-11.979211652999936,-41.443382818999964,-12.0,-41.5,latm12p00_lonm41p50
EOLCVPI031520-6-01,-7.424663603999932,-40.690192845999945,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI033667-0-01,-7.781171699999959,-40.726006678999966,-7.75,-40.75,latm7p75_lonm40p75
EOLCVCE031816-7-01,-2.957164494999972,-39.87786492199996,-3.0,-40.0,latm3p00_lonm40p00
EOLCVBA032359-4-01,-10.004009381999936,-40.90660252499998,-10.0,-41.0,latm10p00_lonm41p00
EOLCVBA033630-0-01,-10.43032601599998,-41.43206991199997,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA032357-8-01,-10.043425386999957,-40.96347284199993,-10.0,-41.0,latm10p00_lonm41p00
EOLCVPI031580-0-01,-7.433021461999942,-40.74772769799995,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI033625-4-01,-8.673659748999967,-41.63327017199998,-8.75,-41.75,latm8p75_lonm41p75
EOLCVCE031644-0-01,-3.899298454999951,-41.04134403999996,-4.0,-41.0,latm4p00_lonm41p00
EOLCVBA031519-2-01,-9.28349359699996,-41.05977879499994,-9.25,-41.0,latm9p25_lonm41p00
EOLCVBA033639-4-01,-10.651666495999962,-41.53270637999998,-10.75,-41.5,latm10p75_lonm41p50
EOLCVRN030333-0-01,-5.429374361999976,-35.95101744699997,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN030304-6-01,-5.23096256599996,-35.911610278999945,-5.25,-36.0,latm5p25_lonm36p00
EOLCVPE031761-6-01,-7.7411977629999456,-40.61972210499994,-7.75,-40.5,latm7p75_lonm40p50
EOLCVBA032521-0-01,-9.999459859999943,-40.927432549999935,-10.0,-41.0,latm10p00_lonm41p00
EOLCVRN030873-0-01,-5.553884331999939,-35.462429605999944,-5.5,-35.5,latm5p50_lonm35p50
EOLCVSE030296-1-01,-10.797232702999963,-36.922823456999936,-10.75,-37.0,latm10p75_lonm37p00
EOLCVPI033623-8-01,-8.691268689999958,-41.62968789599995,-8.75,-41.75,latm8p75_lonm41p75
EOLCVBA032462-0-01,-11.106982929999958,-41.33588065299995,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA034742-6-01,-10.979222092999976,-41.23550388499996,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA032343-8-01,-11.049651214999926,-42.687472567999976,-11.0,-42.75,latm11p00_lonm42p75
EOLCVRN031645-8-01,-5.112713889999952,-35.85937715899996,-5.0,-35.75,latm5p00_lonm35p75
EOLCVCE031698-9-01,-3.0008297079999693,-39.73074434499995,-3.0,-39.75,latm3p00_lonm39p75
EOLCVCE031579-6-01,-3.9124201569999286,-41.03270690899996,-4.0,-41.0,latm4p00_lonm41p00
EOLCVBA032348-9-01,-11.090365196999926,-42.68300813999997,-11.0,-42.75,latm11p00_lonm42p75
EOLCVBA032759-0-01,-11.644287876999954,-41.32648764899994,-11.75,-41.25,latm11p75_lonm41p25
EOLCVBA032527-9-01,-11.957787027999927,-41.51122751999998,-12.0,-41.5,latm12p00_lonm41p50
EOLCVBA032467-1-01,-11.088441716999968,-41.33437913599994,-11.0,-41.25,latm11p00_lonm41p25
EOLCVPE032361-6-01,-8.94914784699995,-36.72494657599998,-9.0,-36.75,latm9p00_lonm36p75
EOLCVBA030803-0-01,-14.471844932999945,-42.584719425999936,-14.5,-42.5,latm14p50_lonm42p50
EOLCVCE031815-9-01,-2.9486710099999414,-39.87695850099993,-3.0,-40.0,latm3p00_lonm40p00
EOLCVRN030504-9-01,-5.397160190999955,-35.88362841899993,-5.5,-36.0,latm5p50_lonm36p00
EOLCVBA034717-5-01,-11.015567920999956,-41.23227423299994,-11.0,-41.25,latm11p00_lonm41p25
EOLCVRN031757-8-01,-5.045965562999925,-36.96438527199996,-5.0,-37.0,latm5p00_lonm37p00
EOLCVBA032465-5-01,-11.10039268099996,-41.32567186099993,-11.0,-41.25,latm11p00_lonm41p25
EOLCVBA033635-1-01,-10.616158582999958,-41.49502812999998,-10.5,-41.5,latm10p50_lonm41p50
EOLCVBA030807-2-01,-13.92615774999996,-42.62810989199994,-14.0,-42.75,latm14p00_lonm42p75
EOLCVBA032082-0-01,-14.007320621999952,-41.53396906599994,-14.0,-41.5,latm14p00_lonm41p50
EOLCVBA032349-7-01,-11.118349162999948,-42.690739158999975,-11.0,-42.75,latm11p00_lonm42p75
EOLCVBA032347-0-01,-11.108729177999976,-42.671388959999945,-11.0,-42.75,latm11p00_lonm42p75
EOLCVPI031362-9-01,-7.589527670999928,-40.72865344299999,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPI031666-0-01,-2.8115801199999737,-41.78517605199994,-2.75,-41.75,latm2p75_lonm41p75
EOLCVBA034739-6-01,-10.97072910299994,-41.235183905999975,-11.0,-41.25,latm11p00_lonm41p25
EOLCVRN031072-7-01,-5.3520669029999794,-35.930921739999974,-5.25,-36.0,latm5p25_lonm36p00
EOLCVPI031270-3-01,-7.343323823999981,-40.55457181999998,-7.25,-40.5,latm7p25_lonm40p50
EOLCVBA032522-8-01,-10.059420434999936,-40.97946734399994,-10.0,-41.0,latm10p00_lonm41p00
EOLCVBA032884-7-01,-11.604973867999943,-41.33931443199998,-11.5,-41.25,latm11p50_lonm41p25
EOLCVCE030912-5-01,-3.258126679999976,-39.24145646799997,-3.25,-39.25,latm3p25_lonm39p25
EOLCVPI030838-2-01,-2.829843576999963,-41.72425916099997,-2.75,-41.75,latm2p75_lonm41p75
EOLCVCE032401-9-01,-4.841231193999931,-37.37872310599994,-4.75,-37.5,latm4p75_lonm37p50
EOLCVCE032398-5-01,-4.852822919999937,-37.36311712499997,-4.75,-37.25,latm4p75_lonm37p25
EOLCVMA037976-0-01,-2.6633279459999244,-42.603259238999954,-2.75,-42.5,latm2p75_lonm42p50
EOLCVPI044362-0-01,-9.00625483899995,-41.74846013299998,-9.0,-41.75,latm9p00_lonm41p75
EOLCVPI044363-8-01,-9.022434180999936,-41.75000945599993,-9.0,-41.75,latm9p00_lonm41p75
EOLCVPI044364-6-01,-9.039661636999938,-41.75274866099994,-9.0,-41.75,latm9p00_lonm41p75
EOLCVPI040626-0-01,-8.93520297899994,-41.60447031299998,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038106-3-01,-8.829935700999954,-41.59079920299996,-8.75,-41.5,latm8p75_lonm41p50
EOLCVRN040597-3-01,-5.225148703999935,-37.154682916999946,-5.25,-37.25,latm5p25_lonm37p25
EOLCVBA032569-4-01,-11.420051757999945,-38.81289148399998,-11.5,-38.75,latm11p50_lonm38p75
EOLCVRN046742-1-01,-5.092207060999954,-37.10554365199994,-5.0,-37.0,latm5p00_lonm37p00
EOLCVBA040610-4-01,-11.14307046099998,-41.34359902899996,-11.25,-41.25,latm11p25_lonm41p25
EOLCVRN033833-8-01,-5.539734619999933,-36.22977241299998,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN033857-5-01,-5.588362022999945,-36.26155339499997,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN045011-1-01,-5.792673871999966,-36.11648001899994,-5.75,-36.0,latm5p75_lonm36p00
EOLCVBA034848-1-01,-10.986125732999938,-42.53962076299996,-11.0,-42.5,latm11p00_lonm42p50
EOLCVBA034830-9-01,-10.97171046699998,-42.561779969999975,-11.0,-42.5,latm11p00_lonm42p50
EOLCVPB035226-8-01,-6.982573426999977,-36.78073849199996,-7.0,-36.75,latm7p00_lonm36p75
EOLCVCE054819-7-01,-3.697709495999959,-41.04423608299993,-3.75,-41.0,latm3p75_lonm41p00
EOLCVCE054820-0-01,-3.6804148129999694,-41.11328400699995,-3.75,-41.0,latm3p75_lonm41p00
EOLCVCE054821-9-01,-3.705390418999969,-41.159769952999966,-3.75,-41.25,latm3p75_lonm41p25
EOLCVCE054822-7-01,-3.706126408999978,-41.183961040999975,-3.75,-41.25,latm3p75_lonm41p25
EOLCVPB049341-4-01,-6.769372922999935,-36.49992544899993,-6.75,-36.5,latm6p75_lonm36p50
EOLCVRN049347-3-01,-6.592610083999944,-36.509870175999936,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN049864-5-01,-6.586982260999946,-36.49415469499996,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049865-3-01,-6.532551202999969,-36.47660672899997,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN049877-7-01,-6.580326433999971,-36.48793417899998,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049342-2-01,-6.712569559999963,-36.48543644499995,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049343-0-01,-6.693002975999946,-36.48008597199998,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049344-9-01,-6.661975164999944,-36.47792179399994,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049345-7-01,-6.6263395799999785,-36.43547094399997,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049348-1-01,-6.5174000179999325,-36.43100533999996,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049351-1-01,-6.558894557999963,-36.43015175999994,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049346-5-01,-6.619158074999973,-36.49810513799997,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049350-3-01,-6.55676922899994,-36.40877319599997,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049352-0-01,-6.586229930999934,-36.47220638699997,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050051-8-01,-6.534755323999946,-36.60014868099995,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050052-6-01,-6.520954426999936,-36.57385346799998,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050054-2-01,-6.474628991999964,-36.56344009299994,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050056-9-01,-6.431567255999937,-36.54748197899994,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050058-5-01,-6.363070952999976,-36.500995597999975,-6.25,-36.5,latm6p25_lonm36p50
EOLCVRN050060-7-01,-6.309284228999957,-36.47973880799998,-6.25,-36.5,latm6p25_lonm36p50
EOLCVRN050053-4-01,-6.491580443999965,-36.564470133999976,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050055-0-01,-6.4526062869999805,-36.549043439999934,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB050057-7-01,-6.410791214999961,-36.51234624399996,-6.5,-36.5,latm6p50_lonm36p50
EOLCVRN050059-3-01,-6.332005145999972,-36.49474097299998,-6.25,-36.5,latm6p25_lonm36p50
EOLCVPI038109-8-01,-8.94530296299996,-41.54512597699994,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038113-6-01,-8.943636453999943,-41.63940941699997,-9.0,-41.75,latm9p00_lonm41p75
EOLCVCE032480-9-01,-3.3706061339999565,-39.158717870999965,-3.25,-39.25,latm3p25_lonm39p25
EOLCVRN033691-2-01,-5.785130582999955,-36.07259506699995,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN034937-2-01,-5.845893298999954,-36.11526128699995,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN033690-4-01,-5.808403855999927,-36.10233557299995,-5.75,-36.0,latm5p75_lonm36p00
EOLCVPI048517-9-01,-7.986854756999946,-40.56021047699994,-8.0,-40.5,latm8p00_lonm40p50
EOLCVPB043275-0-01,-6.974986909999927,-36.83449160499998,-7.0,-36.75,latm7p00_lonm36p75
EOLCVBA044962-8-01,-13.687475780999932,-42.57053399399996,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA035172-5-01,-13.655459168999926,-42.57641496399998,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA044961-0-01,-13.655525239999974,-42.54637845299993,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA051788-7-01,-11.158958523999956,-42.62796328299999,-11.25,-42.75,latm11p25_lonm42p75
EOLCVBA051789-5-01,-11.13847353899996,-42.63336023599993,-11.25,-42.75,latm11p25_lonm42p75
EOLCVRN034499-0-01,-6.179016395999952,-36.61706078999998,-6.25,-36.5,latm6p25_lonm36p50
EOLCVBA032804-9-01,-13.73156156999994,-42.601448156999936,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA044960-1-01,-13.70413920599998,-42.59950889699997,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA044959-8-01,-13.674161437999942,-42.57270337299997,-13.75,-42.5,latm13p75_lonm42p50
EOLCVBA032805-7-01,-13.63741450899994,-42.548625776999984,-13.75,-42.5,latm13p75_lonm42p50
EOLCVRN034498-2-01,-6.190299229999937,-36.60161176599996,-6.25,-36.5,latm6p25_lonm36p50
EOLCVRN047247-6-01,-5.733862768999927,-36.29369750799998,-5.75,-36.25,latm5p75_lonm36p25
EOLCVBA053986-4-01,-14.61083459899993,-42.65398080399996,-14.5,-42.75,latm14p50_lonm42p75
EOLCVBA053987-2-01,-14.637169077999944,-42.656457012999965,-14.75,-42.75,latm14p75_lonm42p75
EOLCVBA053988-0-01,-14.664241569999945,-42.63811863899997,-14.75,-42.75,latm14p75_lonm42p75
EOLCVBA053989-9-01,-14.610649741999964,-42.63924896699996,-14.5,-42.75,latm14p50_lonm42p75
EOLCVBA053990-2-01,-14.630542556999956,-42.63729190799995,-14.75,-42.75,latm14p75_lonm42p75
EOLCVBA053991-0-01,-14.653046636999932,-42.62384552499998,-14.75,-42.5,latm14p75_lonm42p50
EOLCVBA053992-9-01,-14.657152149999945,-42.639289711999936,-14.75,-42.75,latm14p75_lonm42p75
EOLCVPB058091-0-01,-6.670046225999954,-36.29560391999996,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB058094-5-01,-6.639690640999959,-36.30501515099997,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB058096-1-01,-6.608387481999955,-36.26995173499995,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058093-7-01,-6.633478722999939,-36.26961495799998,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB058097-0-01,-6.596989729999962,-36.33613376099999,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058098-8-01,-6.571414285999936,-36.322209947999966,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058100-3-01,-6.548067256999957,-36.33468651799996,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058092-9-01,-6.652076234999981,-36.31938959299998,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB058095-3-01,-6.619612529999927,-36.29016836799997,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058099-6-01,-6.55910255799995,-36.32991112299993,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058103-8-01,-6.577659238999956,-36.26065948699994,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058102-0-01,-6.557574699999975,-36.29439058299994,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058106-2-01,-6.556310293999957,-36.318061934999946,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058101-1-01,-6.602531731999932,-36.27152906199996,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058105-4-01,-6.605485678999969,-36.30120667699998,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058104-6-01,-6.585840380999969,-36.26790662299993,-6.5,-36.25,latm6p50_lonm36p25
EOLCVRN032518-0-01,-5.48855800299998,-36.18969589099993,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN032519-8-01,-5.454646777999926,-36.19528004199998,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN033881-8-01,-5.428427128999942,-36.22391267399996,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN038035-0-01,-5.480768600999966,-36.22440015899997,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN037294-3-01,-5.610533140999962,-36.10513381199996,-5.5,-36.0,latm5p50_lonm36p00
EOLCVRN037295-1-01,-5.64139077699997,-36.12576064899997,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN037296-0-01,-5.661157100999958,-36.10253580299997,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN037297-8-01,-5.659705461999977,-36.134951126999965,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN037298-6-01,-5.669678067999939,-36.14544577999993,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN040584-1-01,-5.492383636999932,-36.25531275999998,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN040818-2-01,-5.714648414999942,-36.08106431599998,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN040816-6-01,-5.70915445299994,-36.129321422999965,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN040585-0-01,-5.522824417999971,-36.27665200499996,-5.5,-36.25,latm5p50_lonm36p25
EOLCVRN045010-3-01,-5.761696241999971,-36.09588017399994,-5.75,-36.0,latm5p75_lonm36p00
EOLCVRN037299-4-01,-5.687535748999949,-36.12439588199993,-5.75,-36.0,latm5p75_lonm36p00
EOLCVPB035227-6-01,-6.946946632999925,-36.772260668999934,-7.0,-36.75,latm7p00_lonm36p75
EOLCVBA050464-5-01,-11.03596114399994,-42.61452037799995,-11.0,-42.5,latm11p00_lonm42p50
EOLCVRN047198-4-01,-5.752182620999975,-36.30004368299996,-5.75,-36.25,latm5p75_lonm36p25
EOLCVRN040637-6-01,-5.153117610999971,-37.107465445999935,-5.25,-37.0,latm5p25_lonm37p00
EOLCVBA032113-3-01,-14.275007967999954,-42.54150512599995,-14.25,-42.5,latm14p25_lonm42p50
EOLCVPI038111-0-01,-8.897491291999927,-41.55546221199995,-9.0,-41.5,latm9p00_lonm41p50
EOLCVPI038112-8-01,-8.915536083999939,-41.55755447699994,-9.0,-41.5,latm9p00_lonm41p50
EOLCVBA032584-8-01,-11.298496303999968,-38.80133352799993,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA032568-6-01,-11.32945525499997,-38.80453795499994,-11.25,-38.75,latm11p25_lonm38p75
EOLCVBA036989-6-01,-11.35996855999997,-38.80407727899996,-11.25,-38.75,latm11p25_lonm38p75
