fase,config_key,L,H,W,modelo,horizonte,RMSE,MAE,MAPE,cutoff_date
Fase3,L12_H12_W60,12,12,60,LSTM,5.0,1661.8120912263976,1661.8120912263976,30.217503856016947,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,6.0,2158.215342148378,2158.215342148378,35.99965477389825,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,7.0,2763.1528940658873,2763.1528940658873,41.86832213628966,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,8.0,2558.2652222190827,2558.2652222190827,40.00649582043065,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,9.0,3548.1661944372718,3548.1661944372718,48.04814088329752,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,10.0,3671.3223866737917,3671.3223866737917,48.89911729452832,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,11.0,6516.362793621311,6516.362793621311,62.937878120639034,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,12.0,7764.148320019878,7764.148320019878,66.91775101308087,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,1.0,3281.932741923267,3281.932741923267,32.62245337341002,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,2.0,2933.584599316613,2933.584599316613,32.706583165315465,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,3.0,1679.9820783817222,1679.9820783817222,23.203902722822548,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,4.0,2069.0029552399337,2069.0029552399337,28.83949671292994,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,5.0,1285.9893373201476,1285.9893373201476,23.38374354382659,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,6.0,2902.362314804628,2902.362314804628,48.412241040660476,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,7.0,2241.9668589096373,2241.9668589096373,33.971117150014614,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,8.0,330.2232300315827,330.2232300315827,5.164075310615415,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,9.0,1027.2648272497718,1027.2648272497718,13.91089437172809,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,10.0,938.8062733925417,938.8062733925417,12.504158786516253,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,11.0,3688.1979986994356,3688.1979986994356,35.62222722684395,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,12.0,4853.293827832378,4853.293827832378,41.82963727351589,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,1.0,4723.79167249741,4723.79167249741,46.95454955955105,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,2.0,4033.417189737038,4033.417189737038,44.968634886915616,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,3.0,2564.329946746225,2564.329946746225,35.41851035151346,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,4.0,2900.5995154439843,2900.5995154439843,40.43098632571659,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,5.0,1277.9376332552847,1277.9376332552847,23.23733565576751,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,6.0,2022.591445479201,2022.591445479201,33.737409036028055,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,7.0,1639.6045902260794,1639.6045902260794,24.843899628989476,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,8.0,909.251344436575,909.251344436575,14.218994885670869,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,9.0,2444.701187158308,2444.701187158308,33.10536784953964,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,10.0,1717.979704426658,1717.979704426658,22.88213407280993,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,11.0,4631.066248316201,4631.066248316201,44.72886061384453,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,12.0,6171.200748614215,6171.200748614215,53.18843202449885,2020-08-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,1.0,6179.459111035363,6179.459111035363,68.89489172353385,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,2.0,2936.780906506722,2936.780906506722,40.56280084753433,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,3.0,2951.6108653961837,2951.6108653961837,41.142025261423655,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,4.0,1076.8775209138976,1076.8775209138976,19.581365915239633,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,5.0,2155.244150742128,2155.244150742128,35.950094443748014,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,6.0,2544.3316050033873,2544.3316050033873,38.55266043677878,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,7.0,751.7720581565827,751.7720581565827,11.75631261424476,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,8.0,2042.0758624060218,2042.0758624060218,27.653143442123067,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,9.0,2467.8175038612917,2467.8175038612917,32.86938189379054,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,10.0,5754.167725261936,5754.167725261936,55.57626523384398,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,11.0,5749.820683301128,5749.820683301128,49.55663557622793,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,12.0,5847.881453446818,5847.881453446818,50.04459216097652,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,1.0,5184.389530957238,5184.389530957238,57.800844535093375,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,2.0,3505.482566662972,3505.482566662972,48.41770487918014,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,3.0,3477.5254161774337,3477.5254161774337,48.47266290992282,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,4.0,1830.5047181795226,1830.5047181795226,33.284920522648505,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,5.0,2346.657236679628,2346.657236679628,39.142919959526765,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,6.0,2966.7901010971373,2966.7901010971373,44.95390896763327,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,7.0,2773.9329468284577,2773.9329468284577,43.37913672108854,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,8.0,3773.6017413122718,3773.6017413122718,51.10091753545518,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,9.0,3904.9547108925417,3904.9547108925417,52.010915503052416,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,10.0,6757.355469402561,6757.355469402561,65.26549064570196,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,11.0,8012.085575879253,8012.085575879253,69.05467612973317,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,12.0,8100.522566728068,8100.522566728068,69.32208721566205,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,1.0,2731.997196972863,2731.997196972863,30.45908188603697,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,2.0,1630.4752424442222,1630.4752424442222,22.520114591990197,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,3.0,2714.9834239899337,2714.9834239899337,37.843713723810026,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,4.0,1187.9742006013976,1187.9742006013976,21.601488626207654,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,5.0,1517.235361679628,1517.235361679628,25.307923711100244,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,6.0,2381.3828745346373,2381.3828745346373,36.083600561874015,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,7.0,2090.6089722190827,2090.6089722190827,32.693224448670954,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,8.0,1801.8825030310218,1801.8825030310218,24.400521175281124,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,9.0,1023.0440663612917,1023.0440663612917,13.626139720133757,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,10.0,2654.0910651056856,2654.0910651056856,25.634370778160537,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,11.0,3811.432011426128,3811.432011426128,32.85002396029017,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,12.0,4620.331160478068,4620.331160478068,39.53954785429015,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,1.0,4156.450206942026,4156.450206942026,46.340332028437295,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,2.0,2349.5559046187373,2349.5559046187373,32.45205252732395,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,3.0,2925.4278934798285,2925.4278934798285,40.777065061340764,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,4.0,1278.889779729182,1278.889779729182,23.25464897891541,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,5.0,1852.0669353937083,1852.0669353937083,30.893010993961028,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,6.0,2537.734553352773,2537.734553352773,38.45269945226329,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,7.0,1847.5751646213175,1847.5751646213175,28.892629059483937,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,8.0,2242.5983874733365,2242.5983874733365,30.36855585708097,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,9.0,1971.5855747213755,1971.5855747213755,26.259964154727005,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,10.0,4294.897271641859,4294.897271641859,41.481993803024785,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,11.0,5147.40306373115,5147.40306373115,44.36451010274477,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,12.0,5621.862286985628,5621.862286985628,48.11038109733616,2020-09-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,1.0,3848.465965100472,3848.465965100472,53.1549895891177,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,2.0,2566.1709239899337,2566.1709239899337,35.76944041563333,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,3.0,2126.6062806795226,2126.6062806795226,38.669073251982226,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,4.0,3108.419931992128,3108.419931992128,51.84934156414109,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,5.0,3217.0659800033873,3217.0659800033873,48.74618233169274,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,6.0,2836.6819702659577,2836.6819702659577,44.360414393976164,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,7.0,2612.7975420935218,2612.7975420935218,35.3816753563747,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,8.0,3308.3819569862917,3308.3819569862917,44.06503715309603,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,9.0,5555.394776043186,5555.394776043186,53.656429268931824,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,10.0,5731.720097363628,5731.720097363628,49.4006299909362,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,11.0,4079.9029378218183,4079.9029378218183,34.91470889159666,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,12.0,6272.103726290938,6272.103726290938,52.71700826122694,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,1.0,3349.257224866097,3349.257224866097,46.259921364378435,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,2.0,3266.9719493805587,3266.9719493805587,45.53779227660354,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,3.0,1582.2647279451476,1582.2647279451476,28.771057070981687,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,4.0,2070.901865585878,2070.901865585878,34.54324078592709,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,5.0,2671.0042124252623,2671.0042124252623,40.472050979651996,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,6.0,2463.6397339378327,2463.6397339378327,38.526729700580766,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,7.0,3452.6637530310218,3452.6637530310218,46.754877121701334,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,8.0,3575.4315175331667,3575.4315175331667,47.6219265812851,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,9.0,6421.298584636936,6421.298584636936,62.019706467496846,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,10.0,7670.754277051128,7670.754277051128,66.11280511870984,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,11.0,7754.996931962443,7754.996931962443,66.36517203010946,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,12.0,7969.107876681563,7969.107876681563,66.9803217712512,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,1.0,2089.090476819222,2089.090476819222,28.854505549239434,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,2.0,2401.9638927399337,2401.9638927399337,33.480585232521626,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,3.0,968.7246888826476,968.7246888826476,17.614772558386857,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,4.0,1415.064951523378,1415.064951523378,23.603691783033575,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,5.0,2005.8692026596373,2005.8692026596373,30.393677498113004,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,6.0,2011.3560425315827,2011.3560425315827,31.453856468853132,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,7.0,2953.6837725622718,2953.6837725622718,39.99784853688052,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,8.0,2771.9517812050417,2771.9517812050417,36.92021048762387,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,9.0,4250.263428386936,4250.263428386936,41.05090064940481,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,10.0,5640.847538769878,5640.847538769878,48.617416301648696,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,11.0,6128.228133134318,6128.228133134318,52.44372342933962,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,12.0,6247.469937228438,6247.469937228438,52.509961356682034,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,1.0,2999.0450250035565,2999.0450250035565,41.422792491084806,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,2.0,2646.0147799641754,2646.0147799641754,36.88237097771161,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,3.0,1521.6399136347704,1521.6399136347704,27.668687814032673,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,4.0,2172.2776331246114,2172.2776331246114,36.23421784579754,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,5.0,2589.2136584226223,2589.2136584226223,39.23273003217841,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,6.0,2408.6531101776886,2408.6531101776886,37.66684147846295,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,7.0,2935.59374745867,2935.59374745867,39.75287915632474,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,8.0,3138.6564250739757,3138.6564250739757,41.804426991759634,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,9.0,5188.477563645565,5188.477563645565,50.11258256707981,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,10.0,6106.163202462787,6106.163202462787,52.62788550471627,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,11.0,5727.528362593305,5727.528362593305,49.014642871644234,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,12.0,6622.996442152133,6622.996442152133,55.66626022007456,2020-10-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,1.0,3727.8545177399337,3727.8545177399337,51.961959666787635,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,2.0,1392.8394349763976,1392.8394349763976,25.32664867431024,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,3.0,2327.557383164003,2327.557383164003,38.824328890616066,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,4.0,2360.3218393783873,2360.3218393783873,35.76447591034304,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,5.0,2792.3562866722077,2792.3562866722077,43.66724338886321,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,6.0,3632.6522784216468,3632.6522784216468,49.19222462783112,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,7.0,3527.7745351112917,3527.7745351112917,46.98717317967444,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,8.0,6147.414307293186,6147.414307293186,59.374412487933014,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,9.0,7381.660038769878,7381.660038769878,63.621155621657024,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,10.0,7449.336043290568,7449.336043290568,63.74940858912357,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,11.0,7861.390591525314,7861.390591525314,66.07495839410294,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,12.0,3327.858631723444,3327.858631723444,43.78079679720251,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,1.0,3227.4262950836837,3227.4262950836837,44.986571813521536,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,2.0,1515.1653627107726,1515.1653627107726,27.55095803667409,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,3.0,1986.884531601503,1986.884531601503,33.14180740743484,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,4.0,2577.6961069565123,2577.6961069565123,39.05821180119669,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,5.0,2370.0794312034577,2370.0794312034577,37.06362109565893,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,6.0,3361.2196612341468,3361.2196612341468,45.516570242928346,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,7.0,3487.7213124550417,3487.7213124550417,46.45369585831442,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,8.0,6335.975586590061,6335.975586590061,61.19561968441928,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,9.0,7587.570195019878,7587.570195019878,65.39585697962474,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,10.0,7673.255721024943,7673.255721024943,65.66565279452365,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,11.0,7888.383755587814,7888.383755587814,66.30183583666096,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,12.0,3595.227284067194,3595.227284067194,47.29825770332924,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,1.0,3351.2019298493087,3351.2019298493087,46.711860316819056,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,2.0,1836.5310853670226,1836.5310853670226,33.39450076621964,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,3.0,2407.125986679628,2407.125986679628,40.15155616097376,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,4.0,3568.6724253158873,3568.6724253158873,54.073854191311675,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,5.0,3076.3448120628327,3076.3448120628327,48.10829416632531,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,6.0,4315.547053812272,4315.547053812272,58.43976901509183,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,7.0,3246.7437733925417,3246.7437733925417,43.24406518389144,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,8.0,6057.795654949436,6057.795654949436,58.50883639937206,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,9.0,7306.437382519878,7306.437382519878,62.97282553134943,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,10.0,7813.590193681193,7813.590193681193,66.86659735985309,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,11.0,7336.344937228439,7336.344937228439,61.66195164182816,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,12.0,3152.385975473444,3152.385975473444,41.472305494863726,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,1.0,3426.233363513116,3426.233363513116,47.7577113046263,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,2.0,1615.3694232255548,1615.3694232255548,29.37301517597401,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,3.0,2264.406457629255,2264.406457629255,37.77095322716627,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,4.0,2933.4576302237265,2933.4576302237265,44.44884295006922,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,5.0,2792.519890214645,2792.519890214645,43.66980184307659,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,6.0,3844.4985779948393,3844.4985779948393,52.06098000446937,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,7.0,3397.4631144909954,3397.4631144909954,45.251527880624145,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,8.0,6163.080299614674,6163.080299614674,59.525721484469216,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,9.0,7408.34900551013,7408.34900551013,63.851182864505475,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,10.0,7667.123407938713,7667.123407938713,65.61317411316753,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,11.0,7646.871081586229,7646.871081586229,64.27192271880796,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Ensemble,12.0,3329.590514492251,3329.590514492251,43.803581180786274,2020-11-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,1.0,1301.5415834138976,1301.5415834138976,23.66653728373782,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,2.0,2674.726084335878,2674.726084335878,44.61520302000167,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,3.0,2832.7527475815123,2832.7527475815123,42.922925048017376,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,4.0,2859.7637573753327,2859.7637573753327,44.72137048699543,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,5.0,2291.4962725622718,2291.4962725622718,31.030715503191086,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,6.0,2515.5230702675417,2515.5230702675417,33.50478239573736,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,7.0,3648.565186199434,3648.565186199434,35.23943621263815,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,8.0,5145.300663769878,5145.300663769878,44.34638990831527,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,9.0,5984.503523759318,5984.503523759318,51.213766988374466,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,10.0,5756.294155978438,5756.294155978438,48.381630760149775,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,11.0,2974.894276254694,2974.894276254694,39.137251973476026,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,CNN,12.0,2024.9278559488848,2024.9278559488848,25.92680396068909,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,1.0,1496.7166322420226,1496.7166322420226,27.21549617126748,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,2.0,2001.395029648378,2001.395029648378,33.38384670262622,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,3.0,2619.2476206283873,2619.2476206283873,39.68781581746399,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,4.0,2428.9051147972077,2428.9051147972077,37.98354505209139,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,5.0,3433.2023272497718,3433.2023272497718,46.49133666827124,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,6.0,3569.6541737831667,3569.6541737831667,47.54497692120962,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,7.0,6426.878906902559,6426.878906902559,62.073603657348144,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,8.0,7685.652470410503,7685.652470410503,66.2412098776963,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,9.0,7776.804793290568,7776.804793290568,66.55179782523838,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,10.0,7996.089321994063,7996.089321994063,67.20710071775947,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,11.0,3705.322498910944,3705.322498910944,48.74665343248386,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,LSTM,12.0,3919.02770946451,3919.02770946451,50.17851023249473,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,1.0,5473.980714196979,5473.980714196979,99.53594284955466,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,2.0,6088.982843979433,6088.982843979433,101.56599113471529,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,3.0,5804.025391624481,5804.025391624481,87.94475517645536,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,4.0,5218.84420171127,5218.84420171127,81.61298794584508,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,5.0,5528.883845804459,5528.883845804459,74.87039089856728,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,6.0,4615.937376908167,4615.937376908167,61.480643605948,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,7.0,7112.817627605684,7112.817627605684,68.69869943072955,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,8.0,9041.109013379253,9041.109013379253,77.92363784182386,2020-12-01 00:00:00
Fase3,L12_H12_W60,12,12,60,Informer,9.0,10093.00511067338,10093.00511067338,86.37321540514272,2020-12-01 00:00:00
