CEG_norm,nome_parque,longitude_parque,latitude_parque,uf,qtd_aerogeradores,potencia_turbina_mw,capacidade_mw,lat_era5,lon_era5,cell_key
EOLCVPB049341-4-01,Ventos de São Cleófas 02,-36.49992544899993,-6.769372922999935,PB,14,58.800000000000004,58.800000000000004,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049342-2-01,Ventos de São Cleófas 03,-36.48543644499995,-6.712569559999963,PB,14,58.800000000000004,58.800000000000004,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049343-0-01,Ventos de São Cleófas 04,-36.48008597199998,-6.693002975999946,PB,14,58.800000000000004,58.800000000000004,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049344-9-01,Ventos de São Cleófas 05,-36.47792179399994,-6.661975164999944,PB,14,58.800000000000004,58.800000000000004,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049345-7-01,Ventos de São Cleófas 06,-36.43547094399997,-6.6263395799999785,PB,14,58.800000000000004,58.800000000000004,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049346-5-01,Ventos de São Cleófas 07,-36.49810513799997,-6.619158074999973,PB,14,58.800000000000004,58.800000000000004,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049348-1-01,Ventos de São Cleófas 12,-36.43100533999996,-6.5174000179999325,PB,14,58.800000000000004,58.800000000000004,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049350-3-01,Ventos de São Cleófas 13,-36.40877319599997,-6.55676922899994,PB,14,58.800000000000004,58.800000000000004,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049351-1-01,Ventos de São Cleófas 14,-36.43015175999994,-6.558894557999963,PB,14,58.800000000000004,58.800000000000004,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049352-0-01,Ventos de São Cleófas 15,-36.47220638699997,-6.586229930999934,RN,14,58.800000000000004,58.800000000000004,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB049818-1-01,Serra da Palmeira I,-36.469018053999946,-6.786049627999944,PB,6,36.0,36.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049819-0-01,Serra da Palmeira II,-36.45771013299998,-6.813093403999972,PB,5,30.0,30.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049820-3-01,Serra da Palmeira III,-36.37737830899994,-6.737920612999972,PB,4,24.0,24.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049821-1-01,Serra da Palmeira IV,-36.40365855199997,-6.737545993999959,PB,5,30.0,30.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049822-0-01,Serra da Palmeira V,-36.39423359999995,-6.716557258999956,PB,6,36.0,36.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049823-8-01,Serra da Palmeira VI,-36.392948254999965,-6.791140923999933,PB,4,24.0,24.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049824-6-01,Serra da Palmeira VII,-36.44057791899996,-6.763234964999981,PB,5,30.0,30.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049825-4-01,Serra da Palmeira VIII,-36.46535453499996,-6.727413953999928,PB,4,24.0,24.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049826-2-01,Serra da Palmeira IX,-36.42996300899995,-6.715471849999972,PB,4,24.0,24.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049827-0-01,Serra da Palmeira X,-36.39791746499998,-6.7003193929999725,PB,5,30.0,30.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049828-9-01,Serra da Palmeira XI,-36.41451995899996,-6.697316453999974,PB,4,24.0,24.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049829-7-01,Serra da Palmeira XII,-36.39425673799997,-6.684973356999933,PB,4,24.0,24.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049830-0-01,Serra da Palmeira XIII,-36.37665618799997,-6.727632872999948,PB,7,42.0,42.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049831-9-01,Serra da Palmeira XIV,-36.369560890999935,-6.7056625849999705,PB,4,24.0,24.0,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049832-7-01,Serra da Palmeira XV,-36.43406451599998,-6.75890798699993,PB,6,36.0,36.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049833-5-01,Serra da Palmeira XVI,-36.37049363799997,-6.764062994999961,PB,4,24.0,24.0,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049834-3-01,Serra da Palmeira XVII,-36.40355182599996,-6.754182485999934,PB,5,30.0,30.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049835-1-01,Serra da Palmeira XVIII,-36.43213233299997,-6.778960292999955,PB,3,18.0,18.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049836-0-01,Serra da Palmeira XIX,-36.40610404899997,-6.763802398999928,PB,5,30.0,30.0,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049837-8-01,Serra da Palmeira XX,-36.36615848599996,-6.751632142999938,PB,4,24.0,24.0,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049838-6-01,Serra da Palmeira XXI,-36.32778898299995,-6.70305114699994,PB,4,24.0,24.0,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049839-4-01,Serra da Palmeira XXII,-36.33602749599993,-6.72052735799997,PB,4,24.0,24.0,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049840-8-01,Serra da Palmeira XXIII,-36.35143184499998,-6.679991394999945,PB,6,36.0,36.0,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB049863-7-01,Ventos de São Cleófas 01,-36.50541877399996,-6.808678802999964,PB,14,58.800000000000004,58.800000000000004,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB049865-3-01,Ventos de São Cleófas 11,-36.47660672899997,-6.532551202999969,PB,14,58.800000000000004,58.800000000000004,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB050057-7-01,Ventos de São Cleófas 22,-36.51234624399996,-6.410791214999961,PB,13,54.6,54.6,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB050057-7-01,Ventos de São Cleófas 22,-36.51232910199997,-6.410705565999933,RN,0,0.0,0.0,-6.5,-36.5,latm6p50_lonm36p50
EOLCVPB051574-4-01,Serra do Seridó XVI,-36.79136927999997,-7.039445898999929,PB,9,49.5,46.4,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB051575-2-01,Serra do Seridó XVII,-36.75363185799995,-7.026014765999946,PB,7,38.5,34.8,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB051576-0-01,Serra do Seridó XVIII,-36.73958624899996,-7.02309087499998,PB,5,13.86,13.86,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB054979-7-01,Serra do Seridó XXI,-36.916343866999966,-6.992920337999976,PB,6,33.480000000000004,33.480000000000004,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB054980-0-01,Serra do Seridó XXII,-36.93270497399993,-7.006715507999957,PB,5,27.9,27.9,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB054981-9-01,Serra do Seridó XXIII,-36.95646879999998,-7.028796518999968,PB,8,44.64,44.64,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB054982-7-01,Serra do Seridó XXIV,-37.011420731999976,-7.054717437999955,PB,8,44.64,44.64,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB054983-5-01,Serra do Seridó XXV,-37.01920751899996,-7.068618923999964,PB,8,44.64,44.64,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB054984-3-01,Serra do Seridó XXVI,-37.00335598299995,-7.078287957999976,PB,5,27.9,27.9,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB055171-6-01,Serra do Seridó XXVIII,-36.790257940999936,-6.950628592999976,PB,5,17.325,17.325,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB056618-7-01,Serra do Alagamar IV,-36.451357402999975,-6.747109586999954,PB,4,0.0248,0.0248,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB056619-5-01,Serra do Alagamar V,-36.45762063999996,-6.761960810999938,PB,4,24.8,24.8,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB056620-9-01,Serra do Alagamar IX,-36.47307765599993,-6.827079212999934,PB,5,0.031,0.031,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB056621-7-01,Serra do Alagamar X,-36.48512329899995,-6.844434424999975,PB,5,0.031,0.031,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB056622-5-01,Serra do Alagamar XI,-36.49902712399995,-6.851180026999941,PB,5,0.031,0.031,-6.75,-36.5,latm6p75_lonm36p50
EOLCVPB056623-3-01,Serra do Alagamar XII,-36.31479778199997,-6.67877182899997,PB,7,0.0434,0.0434,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB056624-1-01,Serra do Alagamar XIII,-36.30056367099996,-6.700037616999964,PB,4,0.0248,0.0248,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB056625-0-01,Serra do Alagamar XIV,-36.29550948899998,-6.715100259999929,PB,4,0.0248,0.0248,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB057326-4-01,Frei Damião I,-35.88449272299994,-6.596665118999965,PB,6,33.0,33.0,-6.5,-36.0,latm6p50_lonm36p00
EOLCVPB057327-2-01,Frei Damião II,-35.904018949999966,-6.609353918999943,PB,7,38.5,38.5,-6.5,-36.0,latm6p50_lonm36p00
EOLCVPB057328-0-01,Frei Damião III,-35.91849160399994,-6.627555255999937,PB,7,38.5,38.5,-6.75,-36.0,latm6p75_lonm36p00
EOLCVPB057329-9-01,Frei Damião IV,-35.93989441499997,-6.598256657999968,PB,6,33.0,33.0,-6.5,-36.0,latm6p50_lonm36p00
EOLCVPB057330-2-01,Frei Damião V,-35.92472318199998,-6.584044235999954,PB,6,33.0,33.0,-6.5,-36.0,latm6p50_lonm36p00
EOLCVPB058091-0-01,Serra do Alagamar XV,-36.29560391999996,-6.670046225999954,PB,3,18.6,18.6,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB058092-9-01,Serra do Alagamar XVI,-36.31938959299998,-6.652076234999981,PB,4,24.8,24.8,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB058093-7-01,Serra do Alagamar XVIII,-36.26961495799998,-6.633478722999939,PB,4,24.8,24.8,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB058094-5-01,Serra do Alagamar XIX,-36.30501515099997,-6.639690640999959,PB,3,18.6,18.6,-6.75,-36.25,latm6p75_lonm36p25
EOLCVPB058095-3-01,Serra do Alagamar XXI,-36.29016836799997,-6.619612529999927,PB,4,24.8,24.8,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058096-1-01,Serra do Alagamar XXII,-36.26995173499995,-6.608387481999955,PB,6,37.2,37.2,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058097-0-01,Serra do Alagamar XXV,-36.33613376099999,-6.596989729999962,PB,6,37.2,37.2,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058098-8-01,Serra do Alagamar XXVI,-36.322209947999966,-6.571414285999936,PB,7,43.4,43.4,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058099-6-01,Serra do Alagamar XXVII,-36.32991112299993,-6.55910255799995,PB,7,43.4,43.4,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058100-3-01,Serra do Alagamar XXVIII,-36.33468651799996,-6.548067256999957,PB,3,18.6,18.6,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058101-1-01,Serra do Alagamar XXIX,-36.27152906199996,-6.602531731999932,PB,3,18.6,18.6,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058102-0-01,Serra do Alagamar XXX,-36.29439058299994,-6.557574699999975,PB,7,43.4,43.4,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058103-8-01,Serra do Alagamar XXXI,-36.26065948699994,-6.577659238999956,PB,3,18.6,18.6,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058104-6-01,Serra do Alagamar XXXII,-36.26790662299993,-6.585840380999969,PB,3,18.6,18.6,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058105-4-01,Serra do Alagamar XXXIV,-36.30120667699998,-6.605485678999969,PB,4,24.8,24.8,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB058106-2-01,Serra do Alagamar XXXV,-36.318061934999946,-6.556310293999957,PB,2,12.4,12.4,-6.5,-36.25,latm6p50_lonm36p25
EOLCVPB066070-1-01,Almas 1,-37.00453958799994,-6.983348702999933,PB,16,55.44,55.44,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB066071-0-01,Almas 2,-36.99648790699996,-7.036030055999959,PB,6,20.79,20.79,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB066072-8-01,Almas 3,-36.95533202699994,-6.992756784999926,PB,14,48.51,48.51,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB066073-6-01,Almas 4,-36.93082481499994,-6.946553672999926,PB,7,24.255,24.255,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB072861-6-01,Ventos de São Salomão 01,-36.66511669699997,-8.041603239999972,PB,15,63.0,63.0,-8.0,-36.75,latm8p00_lonm36p75
EOLCVPB072862-4-01,Ventos de São Salomão 02,-36.68910546999996,-8.076148161999981,PB,15,63.0,63.0,-8.0,-36.75,latm8p00_lonm36p75
EOLCVPB072863-2-01,Ventos de São Salomão 03,-36.734833666999975,-8.080769669999938,PB,15,63.0,63.0,-8.0,-36.75,latm8p00_lonm36p75
EOLCVPB072864-0-01,Ventos de São Salomão 04,-36.74190094299996,-8.13887348299994,PB,15,63.0,63.0,-8.25,-36.75,latm8p25_lonm36p75
EOLCVPB072865-9-01,Ventos de São Salomão 05,-36.789545474999954,-8.174432946999957,PB,15,63.0,63.0,-8.25,-36.75,latm8p25_lonm36p75
EOLCVPB072866-7-01,Ventos de São Salomão 06,-36.75225096699995,-8.102965644999927,PB,15,63.0,63.0,-8.0,-36.75,latm8p00_lonm36p75
EOLCVPB072867-5-01,Ventos de São Salomão 07,-36.78997852999999,-8.151774587999967,PB,15,63.0,63.0,-8.25,-36.75,latm8p25_lonm36p75
EOLCVPB072868-3-01,Ventos de São Salomão 08,-36.81868410299995,-8.171174442999927,PB,15,63.0,63.0,-8.25,-36.75,latm8p25_lonm36p75
EOLCVPB072869-1-01,Ventos de São Salomão 09,-36.85408085299997,-8.203806036999936,PB,15,63.0,63.0,-8.25,-36.75,latm8p25_lonm36p75
EOLCVPB072870-5-01,Ventos de São Salomão 10,-36.88188288499998,-8.18276459699996,PB,15,63.0,63.0,-8.25,-37.0,latm8p25_lonm37p00
EOLCVPB073230-3-01,Vila de Junco 5,-36.66103214399993,-6.9554130959999725,PB,7,46.199999999999996,46.199999999999996,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB074299-6-01,Santapape II 01,-36.98861699999998,-7.06074899999993,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074300-3-01,Santapape II 02,-36.96929199999994,-7.022297999999978,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074301-1-01,Santapape II 03,-36.90326099999993,-6.9725669999999695,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074302-0-01,Santapape II 04,-36.97004499999997,-6.952590999999927,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074303-8-01,Santapape II 05,-36.96454099999994,-6.942857999999944,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074304-6-01,Santapape II 06,-36.93956799999995,-6.958153999999979,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074305-4-01,Santapape II 07,-36.79550199999994,-6.817926999999941,PB,0,0.0,0.0,-6.75,-36.75,latm6p75_lonm36p75
EOLCVPB074306-2-01,Santapape IV 01,-37.021094999999946,-7.092882999999972,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074307-0-01,Santapape IV 02,-36.97030199999995,-7.091686999999979,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074308-9-01,Santapape IV 03,-36.93217099999998,-7.084214999999972,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074309-7-01,Santapape IV 04,-36.882033999999976,-7.063015999999948,PB,0,0.0,0.0,-7.0,-37.0,latm7p00_lonm37p00
EOLCVPB074310-0-01,Santapape IV 05,-36.83375099999995,-7.053085999999951,PB,0,0.0,0.0,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB074311-9-01,Santapape IV 06,-36.77938899999998,-7.037689999999941,PB,0,0.0,0.0,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB074312-7-01,Santapape IV 07,-36.71870299999995,-7.122440999999981,PB,0,0.0,0.0,-7.0,-36.75,latm7p00_lonm36p75
EOLCVPB074503-0,Princesa Isabel 1,-38.15979003899997,-7.682006835999971,PB,0,0.0,0.0,-7.75,-38.25,latm7p75_lonm38p25
EOLCVPB074504-9,Princesa Isabel 2,-38.15850830099998,-7.633789062999938,PB,0,0.0,0.0,-7.75,-38.25,latm7p75_lonm38p25
EOLCVPB074505-7,Princesa Isabel 3,-38.12579345699993,-7.658508300999927,PB,0,0.0,0.0,-7.75,-38.25,latm7p75_lonm38p25
EOLCVPB074506-5,Princesa Isabel 4,-38.10211181599993,-7.602294921999942,PB,0,0.0,0.0,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074507-3,Princesa Isabel 5,-38.08959960899995,-7.649719237999932,PB,0,0.0,0.0,-7.75,-38.0,latm7p75_lonm38p00
EOLCVPB074508-1,Princesa Isabel 6,-38.10211181599993,-7.680480956999929,PB,0,0.0,0.0,-7.75,-38.0,latm7p75_lonm38p00
EOLCVPB074509-0,Princesa Isabel 7,-38.06982421899994,-7.563720702999944,PB,0,0.0,0.0,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074510-3,Princesa Isabel 8,-38.01538085899995,-7.592529296999942,PB,0,0.0,0.0,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074511-1,Princesa Isabel 9,-38.02288818399995,-7.659729003999928,PB,0,0.0,0.0,-7.75,-38.0,latm7p75_lonm38p00
EOLCVPB074512-0,Princesa Isabel 10,-37.96191406299994,-7.597595214999956,PB,0,0.0,0.0,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074513-8,Princesa Isabel 11,-37.93872070299994,-7.523803710999971,PB,0,0.0,0.0,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074514-6,Princesa Isabel 12,-37.90521240199996,-7.552917479999962,PB,0,0.0,0.0,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPB074515-4,Princesa Isabel 13,-37.878295897999976,-7.500488280999946,PB,0,0.0,0.0,-7.5,-38.0,latm7p50_lonm38p00
EOLCVPE028481-5-01,Pirauá,-35.495521322999934,-7.495334580999952,PE,28481,4.949999999999999,4.949999999999999,-7.5,-35.5,latm7p50_lonm35p50
EOLCVPE029011-4-01,Xavante,-35.38888886799998,-8.174999921999927,PE,3,4.949999999999999,4.949999999999999,-8.25,-35.5,latm8p25_lonm35p50
EOLCVPE029015-7-01,Mandacaru,-35.59637598999996,-8.27899808199993,PE,3,4.949999999999999,4.949999999999999,-8.25,-35.5,latm8p25_lonm35p50
EOLCVPE029019-0-01,Santa Maria,-35.595234964999975,-8.290523836999967,PE,3,4.949999999999999,4.949999999999999,-8.25,-35.5,latm8p25_lonm35p50
EOLCVPE029020-3-01,Gravatá Fruitrade,-35.59640496099996,-8.268160766999927,PE,3,4.949999999999999,4.949999999999999,-8.25,-35.5,latm8p25_lonm35p50
EOLCVPE030789-0-01,Tacaicó,-38.05601450399996,-9.018736891999936,PE,8,18.8,18.8,-9.0,-38.0,latm9p00_lonm38p00
EOLCVPE030805-6-01,Pau Ferro,-38.11857986499996,-9.06248187999995,PE,13,30.55,30.549999999999997,-9.0,-38.0,latm9p00_lonm38p00
EOLCVPE030806-4-01,Pedra do Gerônimo,-38.14478301999998,-9.067193030999931,PE,13,30.55,30.549999999999997,-9.0,-38.25,latm9p00_lonm38p25
EOLCVPE031006-9-01,Caminho da Praia,-35.005296156999975,-8.33437874799995,PE,1,2.0,2.0,-8.25,-35.0,latm8p25_lonm35p00
EOLCVPE031346-7-01,Ventos de Santa Brígida V,-36.73023703299998,-8.846492412999964,PE,17,28.9,28.9,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031353-0-01,Ventos de Santa Brígida VI,-36.747064369999975,-8.86806194099995,PE,17,28.9,28.9,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031354-8-01,Ventos de Santa Brígida III,-36.769663073999936,-8.845085726999969,PE,17,28.9,28.9,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031363-7-01,Ventos de Santa Brígida II,-36.73376938399997,-8.796904430999973,PE,16,27.2,27.2,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031365-3-01,Ventos de Santa Brígida I,-36.74873861399993,-8.809883107999951,PE,8,13.6,13.6,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031370-0-01,Ventos de Santa Brígida IV,-36.76018312199994,-8.833776584999953,PE,16,27.2,27.2,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031422-6-01,Ventos de Santa Brígida VII,-36.75791783599993,-8.802547514999958,PE,16,27.2,27.2,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031537-0-01,Serra das Vacas I,-36.747708228999954,-8.91133392699993,PE,14,23.92,23.92,-9.0,-36.75,latm9p00_lonm36p75
EOLCVPE031540-0-01,Serra das Vacas II,-36.72570165599996,-8.89518998799997,PE,13,22.295,22.295,-9.0,-36.75,latm9p00_lonm36p75
EOLCVPE031560-5-01,Serra das Vacas III,-36.75792469999993,-8.903080991999957,PE,13,22.235,22.235,-9.0,-36.75,latm9p00_lonm36p75
EOLCVPE031574-5-01,Serra das Vacas IV,-36.72957300299999,-8.913809997999977,PE,13,22.295,22.295,-9.0,-36.75,latm9p00_lonm36p75
EOLCVPE031761-6-01,Ventos de Santo Estevão I,-40.62081321299996,-7.744187472999954,PE,11,25.299999999999997,25.299999999999997,-7.75,-40.5,latm7p75_lonm40p50
EOLCVPE031762-4-01,Ventos de Santo Estevão II,-40.62963427999995,-7.748173595999958,PE,11,25.299999999999997,25.3,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPE031763-2-01,Ventos de Santo Estevão III,-40.65840945799994,-7.72832965799995,PE,13,29.9,29.900000000000002,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPE031764-0-01,Ventos de Santo Estevão V,-40.67332145599994,-7.759876618999954,PE,12,27.599999999999998,27.6,-7.75,-40.75,latm7p75_lonm40p75
EOLCVPE031807-8-01,Ouro Branco 1,-36.75098901999996,-8.187651839999944,PE,8,36.0,36.0,-8.25,-36.75,latm8p25_lonm36p75
EOLCVPE031808-6-01,Ouro Branco 2,-36.73764847299998,-8.177264162999961,PE,8,33.59999847416,33.59999847416,-8.25,-36.75,latm8p25_lonm36p75
EOLCVPE031809-4-01,Quatro Ventos,-35.493657552999935,-7.485596054999974,PE,5,22.5,22.5,-7.5,-35.5,latm7p50_lonm35p50
EOLCVPE031818-3-01,Ventos de São Clemente 1,-36.69993267499996,-8.726319666999927,PE,17,31.365,31.365,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031819-1-01,Ventos de São Clemente 2,-36.73365648199996,-8.709304419999967,PE,17,31.365,31.365000000000002,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031820-5-01,Ventos de São Clemente 3,-36.71414956999996,-8.75765053999993,PE,17,31.365,31.365000000000002,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031821-3-01,Ventos de São Clemente 4,-36.74807955199998,-8.76507967799995,PE,17,31.365,31.365000000000002,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031822-1-01,Ventos de São Clemente 5,-36.76281690099995,-8.709886681999933,PE,17,31.365,31.365000000000002,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031823-0-01,Ventos de São Clemente 6,-36.75832376499994,-8.781044663999978,PE,15,27.675,27.674999999999997,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031824-8-01,Ventos de São Clemente 7,-36.75012432399996,-8.750239748999945,PE,14,25.83,25.83,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE031825-6-01,Ventos de São Clemente 8,-36.77568458899998,-8.70454105899995,PE,12,22.14,22.14,-8.75,-36.75,latm8p75_lonm36p75
EOLCVPE032360-8-01,Serra das Vacas V,-36.775603537999984,-8.915572375999943,PE,11,25.299999999999997,25.3,-9.0,-36.75,latm9p00_lonm36p75
EOLCVPE032361-6-01,Serra das Vacas VII,-36.782241263999936,-8.92096120499997,PE,11,25.299999999999997,25.3,-9.0,-36.75,latm9p00_lonm36p75
EOLCVPE032365-9-01,Ventos de Santo Estevão IV,-40.59414549399997,-7.726597760999937,PE,13,29.9,29.9,-7.75,-40.5,latm7p75_lonm40p50
EOLCVPE035249-7-01,Ventos de Santo Antero,-40.51767513399994,-8.003669297999977,PE,11,48.400000000000006,49.5,-8.0,-40.5,latm8p00_lonm40p50
EOLCVPE035250-0-01,Ventos de São Bernardo,-40.51318664299998,-7.996804434999944,PE,10,44.0,45.0,-8.0,-40.5,latm8p00_lonm40p50
EOLCVPE038134-9-01,Ventos de São Zacarias 09,-40.66453549199997,-7.56676600399993,PE,8,45.6,45.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPE038135-7-01,Ventos de São Zacarias 10,-40.689059149999935,-7.511588238999934,PE,8,45.6,45.6,-7.5,-40.75,latm7p50_lonm40p75
EOLCVPE044553-3-01,Pau Ferro II,-38.09987769799994,-9.036458567999944,PE,9,49.5,49.5,-9.0,-38.0,latm9p00_lonm38p00
EOLCVPE044554-1-01,Tacaicó II,-38.07471800099995,-9.016689222999958,PE,9,49.5,49.5,-9.0,-38.0,latm9p00_lonm38p00
EOLCVPE049353-8-01,Serra das Vacas A,-36.73473384699997,-8.974497130999964,PE,8,46.4,45.0,-9.0,-36.75,latm9p00_lonm36p75
EOLCVPE049354-6-01,Serra das Vacas B,-36.788085604999935,-8.983786943999974,PE,9,40.5,40.5,-9.0,-36.75,latm9p00_lonm36p75
EOLCVPE050092-5-01,Ventos de São João 01,-41.14185237799995,-8.519208839999976,PI,9,37.800000000000004,37.800000000000004,-8.5,-41.25,latm8p50_lonm41p25
EOLCVPE050095-0-01,Ventos de São João 04,-41.09915596099995,-8.558962544999929,PE,9,37.800000000000004,37.800000000000004,-8.5,-41.0,latm8p50_lonm41p00
EOLCVPE072558-7-01,Ventos de São Tetônio 01,-37.41018562899996,-8.749365040999976,PE,10,66.0,66.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE072559-5-01,Ventos de São Tetônio 02,-37.37951463299993,-8.719333923999955,PE,10,66.0,66.0,-8.75,-37.5,latm8p75_lonm37p50
EOLCVPE072560-9-01,Ventos de São Tetônio 03,-37.35819135599996,-8.716041590999964,PE,8,52.8,52.8,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE072561-7-01,Ventos de São Tetônio 04,-37.35270588599997,-8.68618042199995,PE,9,59.4,59.4,-8.75,-37.25,latm8p75_lonm37p25
EOLCVPE072562-5-01,Ventos de São Tetônio 05,-37.34428460599997,-8.669118569999966,PE,9,59.4,59.4,-8.75,-37.25,latm8p75_lonm37p25
