modelo,tipo,horizonte,y_true,y_pred,erro,erro_abs,erro_quad,janela_treino,rodada,cutoff_date,quartil_geracao
INFORMER,Individual,6,7510.076084132834,6129.01123046875,-1381.0648536640838,1381.0648536640838,1907340.130026197,,,,Q1_baixa
INFORMER,Individual,7,11191.656384207849,5125.1015625,-6066.5548217078485,6066.5548217078485,36803087.40478674,,,,Q3_media_alta
INFORMER,Individual,8,12677.379169714666,5503.9091796875,-7173.469990027166,7173.469990027166,51458671.69782035,,,,Q4_alta
INFORMER,Individual,9,14163.377102756116,5773.9150390625,-8389.462063693616,8389.462063693616,70383073.71815434,,,,Q4_alta
INFORMER,Individual,10,14985.706234836372,5811.85498046875,-9173.851254367622,9173.851254367622,84159546.8372624,,,,Q4_alta
INFORMER,Individual,11,15465.297979055042,5854.55224609375,-9610.745732961292,9610.745732961292,92366433.54363367,,,,Q4_alta
INFORMER,Individual,12,13474.112120594003,5950.94384765625,-7523.1682729377535,7523.1682729377535,56598060.86293722,,,,Q4_alta
INFORMER,Individual,1,10261.672263192862,5112.6142578125,-5149.058005380362,5149.058005380362,26512798.342771597,,,,Q2_media_baixa
INFORMER,Individual,2,6551.537428000416,5093.09765625,-1458.4397717504162,1458.4397717504162,2127046.567823406,,,,Q1_baixa
INFORMER,Individual,3,8325.108252904669,5089.20703125,-3235.901221654669,3235.901221654669,10471056.716306178,,,,Q2_media_baixa
INFORMER,Individual,4,6527.395925578978,5097.3828125,-1430.0131130789778,1430.0131130789778,2044937.5035778293,,,,Q1_baixa
INFORMER,Individual,5,7510.076084132834,5853.10546875,-1656.9706153828338,1656.9706153828338,2745551.620242167,,,,Q1_baixa
INFORMER,Individual,6,11191.656384207849,5091.89794921875,-6099.7584349890985,6099.7584349890985,37207052.96522066,,,,Q3_media_alta
INFORMER,Individual,7,12677.379169714666,5436.44775390625,-7240.931415808416,7240.931415808416,52431087.768441275,,,,Q4_alta
INFORMER,Individual,8,14163.377102756116,5604.587890625,-8558.789212131116,8558.789212131116,73252872.77769198,,,,Q4_alta
INFORMER,Individual,9,14985.706234836372,5756.751953125,-9228.954281711372,9228.954281711372,85173597.13391867,,,,Q4_alta
INFORMER,Individual,10,15465.297979055042,5766.65283203125,-9698.645147023792,9698.645147023792,94063717.68788815,,,,Q4_alta
INFORMER,Individual,11,13474.112120594003,5932.1982421875,-7541.9138784065035,7541.9138784065035,56880464.949300624,,,,Q4_alta
INFORMER,Individual,12,12867.84961242335,6494.1435546875,-6373.70605773585,6373.70605773585,40624128.91041867,,,,Q4_alta
INFORMER,Individual,1,6551.537428000416,5082.1298828125,-1469.4075451879162,1469.4075451879162,2159158.533855178,,,,Q1_baixa
INFORMER,Individual,2,8325.108252904669,5080.32373046875,-3244.784522435919,3244.784522435919,10528626.597039694,,,,Q2_media_baixa
INFORMER,Individual,3,6527.395925578978,5076.810546875,-1450.5853787039778,1450.5853787039778,2104197.9409097624,,,,Q1_baixa
INFORMER,Individual,4,7510.076084132834,6106.416015625,-1403.6600685078338,1403.6600685078338,1970261.5879234166,,,,Q1_baixa
INFORMER,Individual,5,11191.656384207849,5230.09521484375,-5961.5611693640985,5961.5611693640985,35540211.57606984,,,,Q3_media_alta
INFORMER,Individual,6,12677.379169714666,5380.61572265625,-7296.763447058416,7296.763447058416,53242756.80232782,,,,Q4_alta
INFORMER,Individual,7,14163.377102756116,5602.138671875,-8561.238430881116,8561.238430881116,73294803.47039576,,,,Q4_alta
INFORMER,Individual,8,14985.706234836372,5795.375,-9190.331234836372,9190.331234836372,84462188.20600905,,,,Q4_alta
INFORMER,Individual,9,15465.297979055042,6885.1787109375,-8580.119268117542,8580.119268117542,73618446.6551219,,,,Q4_alta
INFORMER,Individual,10,13474.112120594003,5894.6728515625,-7579.4392690315035,7579.4392690315035,57447899.63293681,,,,Q4_alta
INFORMER,Individual,11,12867.84961242335,6415.70947265625,-6452.1401397671,6452.1401397671,41630112.38319381,,,,Q4_alta
INFORMER,Individual,12,11781.349343244798,5096.0615234375,-6685.287819807298,6685.287819807298,44693073.23366381,,,,Q3_media_alta
ENSEMBLE,Ensemble,1,12694.528203816964,-6159.23454640589,-18853.762750222853,18853.762750222853,355464369.84169084,,,,Q4_alta
ENSEMBLE,Ensemble,2,11527.302334689168,3147.0877966537446,-8380.214538035423,8380.214538035423,70227995.70350026,,,,Q3_media_alta
ENSEMBLE,Ensemble,3,11750.548360863111,81453.60333938782,69703.05497852471,69703.05497852471,4858515873.339239,,,,Q3_media_alta
ENSEMBLE,Ensemble,4,12127.160956265994,3483.0908569697276,-8644.070099296267,8644.070099296267,74719947.88154776,,,,Q3_media_alta
ENSEMBLE,Ensemble,5,10232.681174719057,-36230.77102929004,-46463.452204009096,46463.452204009096,2158852390.7142377,,,,Q2_media_baixa
ENSEMBLE,Ensemble,6,10261.672263192862,-31938.89418154297,-42200.566444735836,42200.566444735836,1780887808.2565641,,,,Q2_media_baixa
ENSEMBLE,Ensemble,7,6551.537428000416,-50475.68650370698,-57027.2239317074,57027.2239317074,3252104269.357101,,,,Q1_baixa
ENSEMBLE,Ensemble,8,8325.108252904669,-34274.14151423946,-42599.24976714413,42599.24976714413,1814696080.7235293,,,,Q2_media_baixa
ENSEMBLE,Ensemble,9,6527.395925578978,8235.802965546143,1708.4070399671655,1708.4070399671655,2918654.614209372,,,,Q1_baixa
ENSEMBLE,Ensemble,10,7510.076084132834,-36393.01691009562,-43903.09299422846,43903.09299422846,1927481574.4598718,,,,Q1_baixa
ENSEMBLE,Ensemble,11,11191.656384207849,61845.9129727001,50654.25658849225,50654.25658849225,2565853710.5328107,,,,Q3_media_alta
ENSEMBLE,Ensemble,12,12677.379169714666,-71507.63482873945,-84185.01399845412,84185.01399845412,7087116581.919915,,,,Q4_alta
ENSEMBLE,Ensemble,1,11527.302334689168,-6331.6884275105285,-17858.990762199697,17858.990762199697,318943551.0443341,,,,Q3_media_alta
ENSEMBLE,Ensemble,2,11750.548360863111,3701.1220071749526,-8049.426353688159,8049.426353688159,64793264.62344945,,,,Q3_media_alta
ENSEMBLE,Ensemble,3,12127.160956265994,83760.52545893908,71633.3645026731,71633.3645026731,5131338909.972826,,,,Q3_media_alta
ENSEMBLE,Ensemble,4,10232.681174719057,5031.647843652822,-5201.0333310662345,5201.0333310662345,27050747.710861932,,,,Q2_media_baixa
ENSEMBLE,Ensemble,5,10261.672263192862,-39696.973757387124,-49958.64602057999,49958.64602057999,2495866312.209613,,,,Q2_media_baixa
ENSEMBLE,Ensemble,6,6551.537428000416,-30183.6315538401,-36735.168981840514,36735.168981840514,1349472640.1243775,,,,Q1_baixa
ENSEMBLE,Ensemble,7,8325.108252904669,-53494.55108431918,-61819.65933722385,61819.65933722385,3821670280.570408,,,,Q2_media_baixa
ENSEMBLE,Ensemble,8,6527.395925578978,-36692.26986793843,-43219.6657935174,43219.6657935174,1867939511.303338,,,,Q1_baixa
ENSEMBLE,Ensemble,9,7510.076084132834,3104.9261680916825,-4405.149916041151,4405.149916041151,19405345.782797363,,,,Q1_baixa
ENSEMBLE,Ensemble,10,11191.656384207849,-39935.80000319315,-51127.456387401,51127.456387401,2614016796.6455913,,,,Q3_media_alta
ENSEMBLE,Ensemble,11,12677.379169714666,68876.84933547842,56199.47016576375,56199.47016576375,3158380446.9125695,,,,Q4_alta
ENSEMBLE,Ensemble,12,14163.377102756116,-75434.77722354022,-89598.15432629634,89598.15432629634,8027829258.678815,,,,Q4_alta
ENSEMBLE,Ensemble,1,11750.548360863111,-5645.98474322773,-17396.533104090842,17396.533104090842,302639364.04172856,,,,Q3_media_alta
ENSEMBLE,Ensemble,2,12127.160956265994,10387.557395667922,-1739.6035605980724,1739.6035605980724,3026220.5480454913,,,,Q3_media_alta
ENSEMBLE,Ensemble,3,10232.681174719057,85954.73944758256,75722.0582728635,75722.0582728635,5733830109.078937,,,,Q2_media_baixa
ENSEMBLE,Ensemble,4,10261.672263192862,-3263.7960207760193,-13525.468283968881,13525.468283968881,182938292.30064812,,,,Q2_media_baixa
ENSEMBLE,Ensemble,5,6551.537428000416,-45528.970869297045,-52080.50829729746,52080.50829729746,2712379344.50487,,,,Q1_baixa
ENSEMBLE,Ensemble,6,8325.108252904669,-30292.739354980327,-38617.84760788499,38617.84760788499,1491338153.8658288,,,,Q2_media_baixa
ENSEMBLE,Ensemble,7,6527.395925578978,-52037.55982945839,-58564.95575503737,58564.95575503737,3429854042.589485,,,,Q1_baixa
ENSEMBLE,Ensemble,8,7510.076084132834,-37603.09249253844,-45113.168576671276,45113.168576671276,2035197979.0271606,,,,Q1_baixa
ENSEMBLE,Ensemble,9,11191.656384207849,5756.030025584805,-5435.626358623043,5435.626358623043,29546033.910557605,,,,Q3_media_alta
ENSEMBLE,Ensemble,10,12677.379169714666,-41853.585644910905,-54530.96481462557,54530.96481462557,2973626123.613932,,,,Q4_alta
ENSEMBLE,Ensemble,11,14163.377102756116,69293.04857768507,55129.67147492895,55129.67147492895,3039280676.933595,,,,Q4_alta
ENSEMBLE,Ensemble,12,14985.706234836372,-73859.24775554224,-88844.9539903786,88844.9539903786,7893425849.552491,,,,Q4_alta
ENSEMBLE,Ensemble,1,12127.160956265994,-6186.272083431226,-18313.433039697222,18313.433039697222,335381829.6994738,,,,Q3_media_alta
ENSEMBLE,Ensemble,2,10232.681174719057,13023.566951688099,2790.885776969042,2790.885776969042,7789043.420088094,,,,Q2_media_baixa
ENSEMBLE,Ensemble,3,10261.672263192862,83769.94511914186,73508.272855949,73508.272855949,5403466178.264649,,,,Q2_media_baixa
ENSEMBLE,Ensemble,4,6551.537428000416,-5236.341883411844,-11787.87931141226,11787.87931141226,138954098.66042116,,,,Q1_baixa
ENSEMBLE,Ensemble,5,8325.108252904669,-52331.235303620226,-60656.343556524895,60656.343556524895,3679192013.647179,,,,Q2_media_baixa
ENSEMBLE,Ensemble,6,6527.395925578978,-30240.912805988562,-36768.30873156754,36768.30873156754,1351908526.9798656,,,,Q1_baixa
ENSEMBLE,Ensemble,7,7510.076084132834,-56684.890696531256,-64194.966780664094,64194.966780664094,4120993759.9705667,,,,Q1_baixa
ENSEMBLE,Ensemble,8,11191.656384207849,-43289.010749966175,-54480.66713417402,54480.66713417402,2968143091.3846693,,,,Q3_media_alta
ENSEMBLE,Ensemble,9,12677.379169714666,3079.38441360857,-9597.994756106096,9597.994756106096,92121503.33824012,,,,Q4_alta
ENSEMBLE,Ensemble,10,14163.377102756116,-42887.48935344729,-57050.8664562034,57050.8664562034,3254801363.4035544,,,,Q4_alta
ENSEMBLE,Ensemble,11,14985.706234836372,73834.72460543207,58849.0183705957,58849.0183705957,3463206963.1827106,,,,Q4_alta
ENSEMBLE,Ensemble,12,15465.297979055042,-81101.90275319133,-96567.20073224638,96567.20073224638,9325224257.261965,,,,Q4_alta
ENSEMBLE,Ensemble,1,10232.681174719057,-2179.526725773807,-12412.207900492864,12412.207900492864,154062904.96505746,,,,Q2_media_baixa
ENSEMBLE,Ensemble,2,10261.672263192862,21620.59945257583,11358.927189382966,11358.927189382966,129025226.89370361,,,,Q2_media_baixa
ENSEMBLE,Ensemble,3,6551.537428000416,94242.88310435091,87691.3456763505,87691.3456763505,7689772106.529195,,,,Q1_baixa
ENSEMBLE,Ensemble,4,8325.108252904669,-4395.428289269832,-12720.536542174501,12720.536542174501,161812049.9207968,,,,Q2_media_baixa
ENSEMBLE,Ensemble,5,6527.395925578978,-52172.221916946735,-58699.61784252571,58699.61784252571,3445645134.8585625,,,,Q1_baixa
ENSEMBLE,Ensemble,6,7510.076084132834,-38128.122574612586,-45638.198658745416,45638.198658745416,2082845176.8151119,,,,Q1_baixa
ENSEMBLE,Ensemble,7,11191.656384207849,-60940.35062864268,-72132.00701285053,72132.00701285053,5203026435.701919,,,,Q3_media_alta
ENSEMBLE,Ensemble,8,12677.379169714666,-46556.612073629825,-59233.99124334449,59233.99124334449,3508665718.616612,,,,Q4_alta
ENSEMBLE,Ensemble,9,14163.377102756116,3759.6889542022436,-10403.688148553872,10403.688148553872,108236727.0923603,,,,Q4_alta
ENSEMBLE,Ensemble,10,14985.706234836372,-35860.268696519895,-50845.974931356264,50845.974931356264,2585313166.7201095,,,,Q4_alta
ENSEMBLE,Ensemble,11,15465.297979055042,79587.77626143179,64122.478282376745,64122.478282376745,4111692221.0738773,,,,Q4_alta
ENSEMBLE,Ensemble,12,13474.112120594003,-88125.6190711237,-101599.7311917177,101599.7311917177,10322505378.229294,,,,Q4_alta
ENSEMBLE,Ensemble,1,10261.672263192862,-11120.267552626281,-21381.939815819143,21381.939815819143,457187350.287312,,,,Q2_media_baixa
ENSEMBLE,Ensemble,2,6551.537428000416,12274.194625772374,5722.657197771958,5722.657197771958,32748805.403211195,,,,Q1_baixa
ENSEMBLE,Ensemble,3,8325.108252904669,92809.40448408156,84484.2962311769,84484.2962311769,7137596309.67725,,,,Q2_media_baixa
ENSEMBLE,Ensemble,4,6527.395925578978,84.74146931314294,-6442.654456265835,6442.654456265835,41507796.442842014,,,,Q1_baixa
ENSEMBLE,Ensemble,5,7510.076084132834,-60036.62313451037,-67546.6992186432,67546.6992186432,4562556575.333855,,,,Q1_baixa
ENSEMBLE,Ensemble,6,11191.656384207849,-37592.75193289558,-48784.40831710343,48784.40831710343,2379918494.84987,,,,Q3_media_alta
ENSEMBLE,Ensemble,7,12677.379169714666,-66625.54534038866,-79302.92451010333,79302.92451010333,6288953835.855147,,,,Q4_alta
ENSEMBLE,Ensemble,8,14163.377102756116,-53528.14956965179,-67691.5266724079,67691.5266724079,4582142783.24131,,,,Q4_alta
ENSEMBLE,Ensemble,9,14985.706234836372,-2121.6005570757666,-17107.30679191214,17107.30679191214,292659945.6726032,,,,Q4_alta
ENSEMBLE,Ensemble,10,15465.297979055042,-48075.12508168464,-63540.423060739675,63540.423060739675,4037385362.737778,,,,Q4_alta
ENSEMBLE,Ensemble,11,13474.112120594003,83619.6558314132,70145.5437108192,70145.5437108192,4920397302.486446,,,,Q4_alta
ENSEMBLE,Ensemble,12,12867.84961242335,-95338.6733081339,-108206.52292055725,108206.52292055725,11708651602.557083,,,,Q4_alta
ENSEMBLE,Ensemble,1,6551.537428000416,-17422.494035990516,-23974.031463990934,23974.031463990934,574754184.6364273,,,,Q1_baixa
ENSEMBLE,Ensemble,2,8325.108252904669,16721.405859171253,8396.297606266584,8396.297606266584,70497813.49299797,,,,Q2_media_baixa
ENSEMBLE,Ensemble,3,6527.395925578978,105847.09402260758,99319.6980970286,99319.6980970286,9864402430.084906,,,,Q1_baixa
ENSEMBLE,Ensemble,4,7510.076084132834,-4723.883259996899,-12233.959344129733,12233.959344129733,149669761.23381922,,,,Q1_baixa
ENSEMBLE,Ensemble,5,11191.656384207849,-69820.71056477466,-81012.36694898251,81012.36694898251,6563003598.676594,,,,Q3_media_alta
ENSEMBLE,Ensemble,6,12677.379169714666,-48039.05897134821,-60716.43814106288,60716.43814106288,3686485860.537515,,,,Q4_alta
ENSEMBLE,Ensemble,7,14163.377102756116,-73131.22241489227,-87294.59951764838,87294.59951764838,7620347104.946618,,,,Q4_alta
ENSEMBLE,Ensemble,8,14985.706234836372,-57867.67424877895,-72853.38048361533,72853.38048361533,5307615047.890423,,,,Q4_alta
ENSEMBLE,Ensemble,9,15465.297979055042,2564.704146715497,-12900.593832339546,12900.593832339546,166425321.22699714,,,,Q4_alta
ENSEMBLE,Ensemble,10,13474.112120594003,-49040.484013807436,-62514.596134401436,62514.596134401436,3908074729.847319,,,,Q4_alta
ENSEMBLE,Ensemble,11,12867.84961242335,96734.42045958221,83866.57084715886,83866.57084715886,7033601705.661516,,,,Q4_alta
ENSEMBLE,Ensemble,12,11781.349343244798,-101955.45091010867,-113736.80025335347,113736.80025335347,12936059731.871227,,,,Q3_media_alta
XGBOOST,Baseline,1,5499.501544351398,4866.3720703125,-633.1294740388976,633.1294740388976,400852.9308967711,48.0,0.0,2020-12-01,Q1_baixa
XGBOOST,Baseline,2,5995.100107773378,4164.2958984375,-1830.804209335878,1830.804209335878,3351844.05292197,48.0,0.0,2020-12-01,Q1_baixa
XGBOOST,Baseline,3,6599.626526878387,4385.6494140625,-2213.9771128158873,2213.9771128158873,4901694.656072572,48.0,0.0,2020-12-01,Q1_baixa
XGBOOST,Baseline,4,6394.624597219083,5632.76611328125,-761.8584839378327,761.8584839378327,580428.3495480529,48.0,0.0,2020-12-01,Q1_baixa
XGBOOST,Baseline,5,7384.606624124772,4624.7109375,-2759.8956866247718,2759.8956866247718,7617024.201050021,48.0,0.0,2020-12-01,Q1_baixa
XGBOOST,Baseline,6,7507.952269486292,5825.4228515625,-1682.5294179237917,1682.5294179237917,2830905.2421789733,48.0,0.0,2020-12-01,Q1_baixa
XGBOOST,Baseline,7,10353.642334636936,6794.85009765625,-3558.7922369806856,3558.7922369806856,12665002.185993992,48.0,0.0,2020-12-01,Q3_media_alta
XGBOOST,Baseline,8,11602.524296582378,7744.853515625,-3857.670780957378,3857.670780957378,14881623.854252309,48.0,0.0,2020-12-01,Q3_media_alta
XGBOOST,Baseline,9,11685.341414384318,7768.830078125,-3916.5113362593183,3916.5113362593183,15339061.047047751,48.0,0.0,2020-12-01,Q3_media_alta
XGBOOST,Baseline,10,11897.68526925969,6597.849609375,-5299.835659884689,5299.835659884689,28088258.021785382,48.0,0.0,2020-12-01,Q3_media_alta
XGBOOST,Baseline,11,7601.183338754694,6599.6240234375,-1001.559315317194,1001.559315317194,1003121.0620986464,48.0,0.0,2020-12-01,Q1_baixa
XGBOOST,Baseline,12,7810.171508292635,5707.41259765625,-2102.758910636385,2102.758910636385,4421595.036260716,48.0,0.0,2020-12-01,Q2_media_baixa
XGBOOST,Baseline,1,5995.100107773378,4433.23828125,-1561.861826523378,1561.861826523378,2439412.365150943,48.0,1.0,2021-01-01,Q1_baixa
XGBOOST,Baseline,2,6599.626526878387,3544.746337890625,-3054.8801889877623,3054.8801889877623,9332292.969069906,48.0,1.0,2021-01-01,Q1_baixa
XGBOOST,Baseline,3,6394.624597219083,5664.40283203125,-730.2217651878327,730.2217651878327,533223.8263540342,48.0,1.0,2021-01-01,Q1_baixa
XGBOOST,Baseline,4,7384.606624124772,5082.84716796875,-2301.7594561560218,2301.7594561560218,5298096.594003665,48.0,1.0,2021-01-01,Q1_baixa
XGBOOST,Baseline,5,7507.952269486292,5917.62158203125,-1590.3306874550417,1590.3306874550417,2529151.6954612257,48.0,1.0,2021-01-01,Q1_baixa
XGBOOST,Baseline,6,10353.642334636936,6923.1943359375,-3430.4479986994356,3430.4479986994356,11767973.471780963,48.0,1.0,2021-01-01,Q3_media_alta
XGBOOST,Baseline,7,11602.524296582378,7625.3330078125,-3977.191288769878,3977.191288769878,15818050.547467005,48.0,1.0,2021-01-01,Q3_media_alta
XGBOOST,Baseline,8,11685.341414384318,7001.7119140625,-4683.629500321818,4683.629500321818,21936385.296284806,48.0,1.0,2021-01-01,Q3_media_alta
XGBOOST,Baseline,9,11897.68526925969,6185.91650390625,-5711.768765353439,5711.768765353439,32624302.428867154,48.0,1.0,2021-01-01,Q3_media_alta
XGBOOST,Baseline,10,7601.183338754694,5627.8232421875,-1973.360096567194,1973.360096567194,3894150.070723685,48.0,1.0,2021-01-01,Q1_baixa
XGBOOST,Baseline,11,7810.171508292635,6326.3828125,-1483.7886957926348,1483.7886957926348,2201628.8937620083,48.0,1.0,2021-01-01,Q2_media_baixa
XGBOOST,Baseline,12,7946.884155269422,6017.52099609375,-1929.363159175672,1929.363159175672,3722442.1999843298,48.0,1.0,2021-01-01,Q2_media_baixa
XGBOOST,Baseline,1,6599.626526878387,4463.35302734375,-2136.2734995346373,2136.2734995346373,4563664.464813966,48.0,2.0,2021-02-01,Q1_baixa
XGBOOST,Baseline,2,6394.624597219083,4873.42724609375,-1521.1973511253327,1521.1973511253327,2314041.381070729,48.0,2.0,2021-02-01,Q1_baixa
XGBOOST,Baseline,3,7384.606624124772,4786.173828125,-2598.4327959997718,2598.4327959997718,6751852.995327191,48.0,2.0,2021-02-01,Q1_baixa
XGBOOST,Baseline,4,7507.952269486292,5938.41064453125,-1569.5416249550417,1569.5416249550417,2463460.912466513,48.0,2.0,2021-02-01,Q1_baixa
XGBOOST,Baseline,5,10353.642334636936,6298.8203125,-4054.8220221369356,4054.8220221369356,16441581.631206667,48.0,2.0,2021-02-01,Q3_media_alta
XGBOOST,Baseline,6,11602.524296582378,7566.12841796875,-4036.395878613628,4036.395878613628,16292491.688889083,48.0,2.0,2021-02-01,Q3_media_alta
XGBOOST,Baseline,7,11685.341414384318,7440.609375,-4244.732039384318,4244.732039384318,18017750.086175755,48.0,2.0,2021-02-01,Q3_media_alta
XGBOOST,Baseline,8,11897.68526925969,7338.240234375,-4559.445034884689,4559.445034884689,20788539.026134647,48.0,2.0,2021-02-01,Q3_media_alta
XGBOOST,Baseline,9,7601.183338754694,6847.1337890625,-754.049549692194,754.049549692194,568590.7233910005,48.0,2.0,2021-02-01,Q1_baixa
XGBOOST,Baseline,10,7810.171508292635,6041.6171875,-1768.5543207926348,1768.5543207926348,3127784.3855942977,48.0,2.0,2021-02-01,Q2_media_baixa
XGBOOST,Baseline,11,7946.884155269422,5766.779296875,-2180.104858394422,2180.104858394422,4752857.193594963,48.0,2.0,2021-02-01,Q2_media_baixa
XGBOOST,Baseline,12,9186.525100340878,4519.0390625,-4667.4860378408775,4667.4860378408775,21785425.913439535,48.0,2.0,2021-02-01,Q2_media_baixa
XGBOOST,Baseline,1,6394.624597219083,5178.859375,-1215.7652222190827,1215.7652222190827,1478085.0755574156,48.0,3.0,2021-03-01,Q1_baixa
XGBOOST,Baseline,2,7384.606624124772,4348.4501953125,-3036.1564288122718,3036.1564288122718,9218245.860218087,48.0,3.0,2021-03-01,Q1_baixa
XGBOOST,Baseline,3,7507.952269486292,6174.1240234375,-1333.8282460487917,1333.8282460487917,1779097.789957596,48.0,3.0,2021-03-01,Q1_baixa
XGBOOST,Baseline,4,10353.642334636936,6785.78564453125,-3567.8566901056856,3567.8566901056856,12729601.361131899,48.0,3.0,2021-03-01,Q3_media_alta
XGBOOST,Baseline,5,11602.524296582378,6601.759765625,-5000.764530957378,5000.764530957378,25007645.894081365,48.0,3.0,2021-03-01,Q3_media_alta
XGBOOST,Baseline,6,11685.341414384318,6542.4912109375,-5142.850203446818,5142.850203446818,26448908.21509298,48.0,3.0,2021-03-01,Q3_media_alta
XGBOOST,Baseline,7,11897.68526925969,6867.36181640625,-5030.323452853439,5030.323452853439,25304154.040327348,48.0,3.0,2021-03-01,Q3_media_alta
XGBOOST,Baseline,8,7601.183338754694,6896.837890625,-704.345448129694,704.345448129694,496102.5103010194,48.0,3.0,2021-03-01,Q1_baixa
XGBOOST,Baseline,9,7810.171508292635,6437.46484375,-1372.7066645426348,1372.7066645426348,1884323.5868797658,48.0,3.0,2021-03-01,Q2_media_baixa
XGBOOST,Baseline,10,7946.884155269422,5740.6875,-2206.196655269422,2206.196655269422,4867303.681721985,48.0,3.0,2021-03-01,Q2_media_baixa
XGBOOST,Baseline,11,9186.525100340878,4888.0029296875,-4298.5221706533775,4298.5221706533775,18477292.851598624,48.0,3.0,2021-03-01,Q2_media_baixa
XGBOOST,Baseline,12,7720.666684382486,4598.14013671875,-3122.526547663736,3122.526547663736,9750172.04086481,48.0,3.0,2021-03-01,Q1_baixa
XGBOOST,Baseline,1,7384.606624124772,4607.63818359375,-2776.9684405310218,2776.9684405310218,7711553.719705295,48.0,4.0,2021-04-01,Q1_baixa
XGBOOST,Baseline,2,7507.952269486292,5916.8193359375,-1591.1329335487917,1591.1329335487917,2531704.0122235836,48.0,4.0,2021-04-01,Q1_baixa
XGBOOST,Baseline,3,10353.642334636936,6913.029296875,-3440.6130377619356,3440.6130377619356,11837818.075617414,48.0,4.0,2021-04-01,Q3_media_alta
XGBOOST,Baseline,4,11602.524296582378,6911.72021484375,-4690.804081738628,4690.804081738628,22003642.933255773,48.0,4.0,2021-04-01,Q3_media_alta
XGBOOST,Baseline,5,11685.341414384318,6833.2490234375,-4852.092390946818,4852.092390946818,23542800.570284013,48.0,4.0,2021-04-01,Q3_media_alta
XGBOOST,Baseline,6,11897.68526925969,6561.42236328125,-5336.262905978439,5336.262905978439,28475701.80172146,48.0,4.0,2021-04-01,Q3_media_alta
XGBOOST,Baseline,7,7601.183338754694,6851.74267578125,-749.440662973444,749.440662973444,561661.3073180752,48.0,4.0,2021-04-01,Q1_baixa
XGBOOST,Baseline,8,7810.171508292635,6111.08740234375,-1699.0841059488848,1699.0841059488848,2886886.7990881214,48.0,4.0,2021-04-01,Q2_media_baixa
XGBOOST,Baseline,9,7946.884155269422,5883.14404296875,-2063.740112300672,2063.740112300672,4259023.25111879,48.0,4.0,2021-04-01,Q2_media_baixa
XGBOOST,Baseline,10,9186.525100340878,5355.7158203125,-3830.8092800283775,3830.8092800283775,14675099.739951536,48.0,4.0,2021-04-01,Q2_media_baixa
XGBOOST,Baseline,11,7720.666684382486,5487.0625,-2233.604184382486,2233.604184382486,4988987.65249095,48.0,4.0,2021-04-01,Q1_baixa
XGBOOST,Baseline,12,6257.254869414514,5071.72802734375,-1185.5268420707644,1185.5268420707644,1405473.893270279,48.0,4.0,2021-04-01,Q1_baixa
XGBOOST,Baseline,1,7507.952269486292,5870.9375,-1637.0147694862917,1637.0147694862917,2679817.3555162568,48.0,5.0,2021-05-01,Q1_baixa
XGBOOST,Baseline,2,10353.642334636936,6944.90185546875,-3408.7404791681856,3408.7404791681856,11619511.654319752,48.0,5.0,2021-05-01,Q3_media_alta
XGBOOST,Baseline,3,11602.524296582378,7153.5458984375,-4448.978398144878,4448.978398144878,19793408.787159767,48.0,5.0,2021-05-01,Q3_media_alta
XGBOOST,Baseline,4,11685.341414384318,7114.572265625,-4570.769148759318,4570.769148759318,20891930.611249983,48.0,5.0,2021-05-01,Q3_media_alta
XGBOOST,Baseline,5,11897.68526925969,6482.4365234375,-5415.248745822189,5415.248745822189,29324918.979128797,48.0,5.0,2021-05-01,Q3_media_alta
XGBOOST,Baseline,6,7601.183338754694,6344.7548828125,-1256.428455942194,1256.428455942194,1578612.4649012857,48.0,5.0,2021-05-01,Q1_baixa
XGBOOST,Baseline,7,7810.171508292635,5877.22021484375,-1932.9512934488848,1932.9512934488848,3736300.702845717,48.0,5.0,2021-05-01,Q2_media_baixa
XGBOOST,Baseline,8,7946.884155269422,5344.5478515625,-2602.336303706922,2602.336303706922,6772154.237591006,48.0,5.0,2021-05-01,Q2_media_baixa
XGBOOST,Baseline,9,9186.525100340878,4870.10791015625,-4316.4171901846275,4316.4171901846275,18631457.359721355,48.0,5.0,2021-05-01,Q2_media_baixa
XGBOOST,Baseline,10,7720.666684382486,5052.30859375,-2668.358090632486,2668.358090632486,7120134.899843846,48.0,5.0,2021-05-01,Q1_baixa
XGBOOST,Baseline,11,6257.254869414514,5511.33203125,-745.9228381645144,745.9228381645144,556400.8804954042,48.0,5.0,2021-05-01,Q1_baixa
XGBOOST,Baseline,12,8799.05839095172,6601.16748046875,-2197.890910482971,2197.890910482971,4830724.454383663,48.0,5.0,2021-05-01,Q2_media_baixa
XGBOOST,Baseline,1,10353.642334636936,6797.40673828125,-3556.2355963556856,3556.2355963556856,12646811.616787279,48.0,6.0,2021-06-01,Q3_media_alta
XGBOOST,Baseline,2,11602.524296582378,7209.74609375,-4392.778202832378,4392.778202832378,19296500.339279257,48.0,6.0,2021-06-01,Q3_media_alta
XGBOOST,Baseline,3,11685.341414384318,7238.64111328125,-4446.700301103068,4446.700301103068,19773143.56783012,48.0,6.0,2021-06-01,Q3_media_alta
XGBOOST,Baseline,4,11897.68526925969,6368.12841796875,-5529.556851290939,5529.556851290939,30575998.97165857,48.0,6.0,2021-06-01,Q3_media_alta
